name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
kim chau restaurant,"6806 Long Point Rd,Houston",77055,(713) 683-8277,http://www.kimchaurestaurant.com,Asian Restaurants;Family Style Restaurants;Vietnamese Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10418,Long,,6806.0,houston
hard rock cafe,"502 Texas St,Houston",77002,(713) 227-1392,http://www.hardrock.com,Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Restaurants,yellow_pages_1_10421,Texas,,502.0,houston
canyon cafe's inc,"5000 Westheimer Rd Ste 250,Houston",77056,(713) 629-5565,http://www.canyoncafe.com;http://www.canyoncafe.com/texgalleria.htm,Coffee Shops;Take Out Restaurants;American Restaurants;Family Style Restaurants;Caterers;Restaurants,yellow_pages_1_10427,Westheimer,,5000.0,houston
jackson street bbq,"209 Jackson St,Houston",77002,(713) 224-2400,,Barbecue Restaurants;Restaurants,yellow_pages_1_10430,Jackson,,209.0,houston
saba's kosher restaurant,"9704 Fondren Rd,Houston",77096,(713) 270-7222,http://www.sabasrestaurant.com,Kosher Restaurants;Delicatessens;Take Out Restaurants;Caterers;Pizza;Family Style Restaurants;Sandwich Shops;American Restaurants;Italian Restaurants;Middle Eastern Restaurants;Restaurants,yellow_pages_1_10432,Fondren,,9704.0,houston
mockingbird bistro,"1985 Welch St,Houston",77019,(713) 533-0200,http://www.mockingbirdbistro.com,American Restaurants;French Restaurants;Continental Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_10438,Welch,,1985.0,houston
dish society,"5740 San Felipe St,Houston",77057,(832) 538-1060,http://dishsociety.com,American Restaurants;Restaurants,yellow_pages_1_10441,San Felipe,,5740.0,houston
new york pizza boy,"306 Gray St,Houston",77002,(713) 533-1140,,Pizza;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10443,Gray,,306.0,houston
hugo's,"1600 Westheimer Rd,Houston",77006,(713) 524-7744,http://www.hugosrestaurant.net,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10453,Westheimer,,1600.0,houston
speedy's burger,"6303 Irvington Blvd,Houston",77022,(713) 692-4435,,Hamburgers & Hot Dogs;American Restaurants;Restaurants,yellow_pages_1_10455,Irvington,,6303.0,houston
nguyen ngo french cafe,"11210 Bellaire Blvd,Houston",77072,(281) 495-2528,,French Restaurants;Sandwich Shops;Restaurants,yellow_pages_1_10475,Bellaire,,11210.0,houston
la vista,"1936 Fountain View Dr,Houston",77057,(713) 787-9899,http://www.fatbutter.com,Mexican Restaurants;Italian Restaurants;Mediterranean Restaurants;Caterers;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_10476,Fountain,,1936.0,houston
super chicken restaurant,"11107 S Post Oak Rd,Houston",77035,(832) 581-2823,http://superchicken.us,Chicken Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10489,Post Oak,S,11107.0,houston
pappasito's cantina,"1600 Lamar St Hilton Americas,Houston",77010,(713) 353-4400,http://pappasitos.com,Mexican Restaurants;Party & Event Planners;Take Out Restaurants;Family Style Restaurants;Meeting & Event Planning Services;Caterers;Banquet Halls & Reception Facilities;Latin American Restaurants;Restaurants,yellow_pages_1_10498,Lamar,,1600.0,houston
the brisket house,"5775 Woodway Dr,Houston",77057,(281) 888-0331,http://www.thebriskethouse.com,Barbecue Restaurants;Take Out Restaurants;Sandwich Shops;Caterers;Restaurants,yellow_pages_1_10504,Woodway,,5775.0,houston
london sizzler,"6690 Southwest Fwy,Houston",77074,(713) 783-2754,http://www.londonsizzler.com,Steak Houses;Bars;Taverns;Asian Restaurants;Take Out Restaurants;Seafood Restaurants;Caterers;Restaurants,yellow_pages_1_10509,Southwest,,6690.0,houston
corner bakery cafe,"107 Yale St,Houston",77007,(713) 880-9400,http://www.cornerbakerycafe.com,Restaurants;Coffee Shops;Breakfast Brunch & Lunch Restaurants;Coffee & Tea;Coffee & Espresso Restaurants;Sandwich Shops;American Restaurants,yellow_pages_1_10513,Yale,,107.0,houston
ninja ramen,"4219 Washington Ave,Houston",77007,(281) 888-5873,,Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_10527,Washington,,4219.0,houston
palazzo's cafe,"2620 Briar Ridge Dr,Houston",77057,(713) 784-8110,http://www.palazzoscafe.com,Italian Restaurants;Pizza;Family Style Restaurants;Coffee Shops;Mediterranean Restaurants;Restaurants,yellow_pages_1_10545,Briar,,2620.0,houston
pappadeaux seafood kitchen,"7800 Airport Blvd Space C11,Houston",77061,(713) 847-7622,http://www.pappadeaux.com/location/?id=45,Take Out Restaurants;Seafood Restaurants;Restaurants,yellow_pages_1_10549,Airport,,7800.0,houston
berryhill in the heights,"702 E 11th St,Houston",77008,(713) 225-2252,http://www.berryhillbajagrill.com;http://www.berryhillintheheights.com,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10556,11Th,E,702.0,houston
le peep,"6128 Village Pkwy,Houston",77005,(713) 523-7337,http://www.lepeephouston.com,American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10565,Village,,6128.0,houston
del frisco's grille,"2800 Kirby Dr Ste A132,Houston",77098,(832) 623-6168,http://delfriscos.com,Bar & Grills;Restaurants;Steak Houses;Fine Dining Restaurants,yellow_pages_1_10567,Kirby,,2800.0,houston
the original marini's empanada house,"10001 Westheimer Rd,Houston",77042,(713) 266-2729,,Latin American Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10578,Westheimer,,10001.0,houston
hughie's,"1802 W 18th St,Houston",77008,(713) 869-1830,http://www.hughiesgrille.com,Vietnamese Restaurants;Asian Restaurants;Bar & Grills;Taverns;Restaurants,yellow_pages_1_10586,18Th,W,1802.0,houston
doozo co,"1200 McKinney St # 374,Houston",77010,(713) 571-6898,,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10587,Mckinney,,1200.0,
roost restaurant,"1972 Fairview St,Houston",77019,(713) 523-7667,http://www.iloveroost.com,Family Style Restaurants;Coffee Shops;Restaurants,yellow_pages_1_10607,Fairview,,1972.0,houston
post oak grill,"1111 Louisiana St # 100,Houston",77002,(713) 650-1700,http://www.postoakgrill.com,American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_10612,Louisiana,,1111.0,
connie's seafood restaurant,"8520 Gulf Fwy,Houston",77017,(713) 641-5003,,Seafood Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10613,Gulf,,8520.0,houston
teotihuacan mexican restaurant,"6579 W Bellfort St,Houston",77035,(713) 726-9858,http://www.teomexicancafe.com,Mexican Restaurants;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_10623,Bellfort,W,6579.0,houston
buon appetito restaurant,"2231 W Holcombe Blvd,Houston",77030,(713) 665-4601,http://www.buonappetitohouston.com;http://buonappetitorestaurant.net,Family Style Restaurants;Italian Restaurants;Mediterranean Restaurants;Restaurants,yellow_pages_1_10624,Holcombe,W,2231.0,houston
houston's restaurant,"5888 Westheimer Rd,Houston",77057,(713) 975-1947,http://www.hillstone.com,American Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10626,Westheimer,,5888.0,houston
pappadeaux seafood kitchen,"2410 Richmond Ave,Houston",77098,(713) 527-9137,http://www.pappadeaux.com,Seafood Restaurants;Restaurants;Take Out Restaurants,yellow_pages_1_10627,Richmond,,2410.0,houston
backstreet cafe,"1103 S Shepherd Dr,Houston",77019,(713) 521-2239,http://www.backstreetcafe.net,Coffee Shops;Take Out Restaurants;Caterers;American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10629,Shepherd,S,1103.0,houston
vietopia authentic vietnamese cuisine,"5176 Buffalo Speedway,Houston",77005,(713) 664-7303,http://www.vietopiawestu.com;http://vietopiarestaurant.com,Vietnamese Restaurants;Take Out Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_10635,Buffalo Speedway,,5176.0,houston
sparrow bar & cookshop,"3701 Travis St,Houston",77002,(713) 524-6922,,American Restaurants;Continental Restaurants;Bars;Restaurants,yellow_pages_1_10641,Travis,,3701.0,houston
zelko bistro,"705 E 11th St,Houston",77008,(713) 880-8691,http://www.zelkobistro.com;http://honeybeeproject.org,American Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Continental Restaurants;Restaurants,yellow_pages_1_10648,11Th,E,705.0,houston
thai jin,"2753 Gessner Rd,Houston",77080,(713) 939-4999,,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_10666,Gessner,,2753.0,houston
eurasia fusion sushi,"1330 Wirt Rd,Houston",77055,(832) 203-8815,http://www.eurasiasushi.com,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10668,Wirt,,1330.0,houston
yummy kitchen,"9326 Bellaire Blvd,Houston",77036,(713) 541-4420,,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10670,Bellaire,,9326.0,houston
thai gourmet inc,"6324 Richmond Ave,Houston",77057,(713) 780-7955,http://www.thaigourmethouston.com,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Fine Dining Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_10671,Richmond,,6324.0,houston
hobbit cafe,"2243 Richmond Ave,Houston",77098,(713) 526-5460,http://www.myhobbitcafe.com,Coffee Shops;Take Out Restaurants;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_10683,Richmond,,2243.0,houston
3 dragons cafe,"1910 Wilcrest Dr,Houston",77042,(713) 789-8288,,Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurant Delivery Service;Restaurants,yellow_pages_1_10688,Wilcrest,,1910.0,houston
sushi sakura express,"1014 Wirt Rd,Houston",77055,(713) 263-7552,http://www.sushisakuraexpress.com,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_10692,Wirt,,1014.0,houston
aka sushi house,"2390 W Alabama St,Houston",77098,(713) 807-7875,http://www.akasushi.net,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Chinese Restaurants;Restaurants,yellow_pages_1_10695,Alabama,W,2390.0,houston
casarez mexican restaurant,"887 Edgebrook Dr,Houston",77034,(713) 947-9153,http://casarezrestaurant.com,Mexican Restaurants;Latin American Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10702,Edgebrook,,887.0,houston
captain benny's half shell,"8253 Gulf Fwy,Houston",77017,(713) 643-0589,http://www.captbennys.com,Seafood Restaurants;Creole & Cajun Restaurants;Restaurants,yellow_pages_1_10711,Gulf,,8253.0,houston
golden room restaurant,"1209 Montrose Blvd,Houston",77019,(713) 524-9614,http://www.khunkaythaicafe.com;http://thegoldenroom.com,Thai Restaurants;Vietnamese Restaurants;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10716,Montrose,,1209.0,houston
otto's bar b que & hamburgers,"500 Dallas St,Houston",77002,(713) 659-6886,http://ottosbbq.com/homepage,Barbecue Restaurants;Hamburgers & Hot Dogs;Steak Houses;Restaurants,yellow_pages_1_10722,Dallas,,500.0,houston
mambo seafood,"6697 Hillcroft St,Houston",77081,(713) 541-3666,http://www.mamboseafood.com,Seafood Restaurants;Restaurants,yellow_pages_1_10735,Hillcroft,,6697.0,houston
osaka japanese restaurant,"515 Westheimer Rd,Houston",77006,(713) 533-9098,http://osakahouston.com,Japanese Restaurants;Asian Restaurants;Sushi Bars;Seafood Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10737,Westheimer,,515.0,houston
ranosh cafe,"3402 Fondren Rd,Houston",77063,(832) 242-5200,,Cafeterias;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10739,Fondren,,3402.0,houston
chuan's chinese restaurant,"5901 Westheimer Rd,Houston",77057,(713) 953-9999,https://chuanschinesehouston.com,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,yellow_pages_1_10750,Westheimer,,5901.0,houston
luigis cucina italiana,"3030 Audley St,Houston",77098,(281) 888-9037,http://www.luigisrestaurantgalveston.com;http://luigiscucinaitaliana.com,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Seafood Restaurants;Caterers;Restaurants,yellow_pages_1_10771,Audley,,3030.0,houston
muscle maker grill,"914 Main St,Houston",77002,(713) 485-4720,http://www.musclemakergrill.com,Restaurants;Family Style Restaurants,yellow_pages_1_10783,Main,,914.0,houston
osaka japanese restaurant ii,"4001 Bellaire Blvd,Houston",77025,(713) 838-9812,http://www.osakahouston.com,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_10784,Bellaire,,4001.0,houston
batanga restaurant,"908 Congress St,Houston",77002,(713) 224-9500,http://www.batangahouston.com,Tapas;Family Style Restaurants;Latin American Restaurants;Vegetarian Restaurants;Caribbean Restaurants;Mexican Restaurants;Mediterranean Restaurants;Spanish Restaurants;Asian Restaurants;Brazilian Restaurants;Peruvian Restaurants;Cuban Restaurants;Restaurants,yellow_pages_1_10787,Congress,,908.0,houston
jerry built homegrown burgers,"3501 W Holcombe Blvd,Houston",77025,(713) 664-2874,https://www.facebook.com/JerryBuiltBurgers?ref=hl,Hamburgers & Hot Dogs;American Restaurants;Restaurants,yellow_pages_1_10798,Holcombe,W,3501.0,houston
house of pies restaurant & bakery,"3112 Kirby Dr,Houston",77098,(713) 528-3816,http://www.houseofpies.com,Breakfast Brunch & Lunch Restaurants;Bakeries;Dessert Restaurants;Ice Cream & Frozen Desserts;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10799,Kirby,,3112.0,houston
amazon grill,"5114 Kirby Drive,Houston",77098,(713) 522-5888,Online Ordering,Latin American Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Caterers;Restaurants,yellow_pages_1_10802,Kirby,,5114.0,houston
charlie's old fashioned bbq,"1001 Chase Tower St,Houston",77002,(713) 750-0562,,Barbecue Restaurants;Restaurants,yellow_pages_1_10819,Chase Tower,,1001.0,houston
snap kitchen,"3600 Kirby Dr. Ste A,Houston",77098,(713) 526-5700,"Healthy, fresh take-away;Cold-pressed juices;Snap Kitchen Blog",Restaurants;American Restaurants;Health Food Restaurants;Vegetarian Restaurants;Juices,yellow_pages_1_10827,Kirby,,3600.0,houston
liberty kitchen,"1050 Studewood St,Houston",77008,(713) 802-0533,http://www.libertykitchenoysterbar.com,Seafood Restaurants;Bars;Take Out Restaurants;Restaurants,yellow_pages_1_10842,Studewood,,1050.0,houston
miyako,"6345 Westheimer Rd,Houston",77057,(713) 781-6300,http://www.miyakosushibar.com,Sushi Bars;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10850,Westheimer,,6345.0,houston
alamo tamale & taco,"809 Berry Rd,Houston",77022,(713) 692-6363,http://alamotamale.com,Mexican Restaurants;Mexican Food Products-Wholesale & Manufacturers;Restaurants,yellow_pages_1_10868,Berry,,809.0,houston
sunrise taquitos,"9545 Town Park Dr,Houston",77036,(713) 771-1038,http://tejastacohouse.com,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_10872,Town,,9545.0,houston
nam noodle & more,"2512 Rice Blvd,Houston",77005,(713) 533-1188,http://www.namnoodlesandmore.com,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_10878,Rice,,2512.0,houston
pho vn 21,"5800 Bellaire Blvd,Houston",77081,(713) 663-7879,,Vietnamese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_10891,Bellaire,,5800.0,houston
el rey taqueria,"3330 Ella Blvd,Houston",77018,(713) 263-0659,http://www.elreytaqueria.com,Mexican Restaurants;Latin American Restaurants;Caribbean Restaurants;Cuban Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10894,Ella,,3330.0,houston
maine-ly sandwiches,"10745 North Fwy,Houston",77037,(281) 820-8920,http://mainelysandwiches.com,Sandwich Shops;Delicatessens;American Restaurants;Health Food Restaurants;Restaurants,yellow_pages_1_10897,North,,10745.0,houston
chuy's,"2706 Westheimer Rd,Houston",77098,(713) 524-1700,http://www.chuys.com,Mexican Restaurants;Restaurants;Take Out Restaurants,yellow_pages_1_10914,Westheimer,,2706.0,houston
patrenella's cafe,"813 Jackson Hill St,Houston",77007,(713) 863-8223,http://www.patrenellas.net,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_10942,Jackson,,813.0,houston
kim son restaurant,"2001 Jefferson St,Houston",77003,(713) 222-2461,http://www.kimson.com,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Chinese Restaurants;Restaurants,yellow_pages_1_10945,Jefferson,,2001.0,houston
xiong's cafe,"9888 Bellaire Blvd Ste 150,Houston",77036,(713) 771-8448,http://www.xiongscafechinatown.com,Coffee Shops;Breakfast Brunch & Lunch Restaurants;Cafeterias;Restaurants,yellow_pages_1_10961,Bellaire,,9888.0,houston
bangkok thai cuisine,"9296 Westheimer Rd,Houston",77063,(281) 888-3095,http://www.bkkthaicuisine.com,Thai Restaurants;Mexican Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_10973,Westheimer,,9296.0,houston
fifty nine diner shepard,"3801 Farnham St,Houston",77098,(713) 523-2333,,American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_11006,Farnham,,3801.0,houston
torchy's tacos,"350 W 19th St,Houston",77008,(713) 595-8229,http://www.torchystacos.com,Mexican Restaurants;Restaurants,yellow_pages_1_11010,19Th,W,350.0,houston
crabby crawfish,"2210 Allen Genoa Rd,Houston",77017,(713) 378-4201,http://www.crabbycrawfish.com,Seafood Restaurants;Restaurants,yellow_pages_1_11021,Allen Genoa,,2210.0,houston
fat bao,"3419 Kirby Dr,Houston",77098,(713) 677-0341,http://www.fatbaohouston.com,Chinese Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_11023,Kirby,,3419.0,houston
asahi sushi,"8236 Kirby Dr,Houston",77054,(713) 664-7686,http://asahisushi.net,Sushi Bars;Asian Restaurants;Japanese Restaurants;Health Food Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_11027,Kirby,,8236.0,houston
