name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
monk’s cafe,"264 S 16th St,Philadelphia",19102.0,(215) 545-7005,monkscafe.com,Pubs;Belgian;Gastropubs,yelp_3_4438,16Th,S,264.0,philadelphia
red cup cafe,"400 Fairmount Ave,Philadelphia",19123.0,(267) 773-7812,,Coffee & Tea;Breakfast & Brunch,yelp_3_4439,Fairmount,,400.0,philadelphia
porcini,"2048 Sansom St,Philadelphia",19103.0,(215) 751-1175,porcinirestaurant.com,Italian,yelp_3_4442,Sansom,,2048.0,philadelphia
villa di roma,"936 S 9th St,Philadelphia",19147.0,(215) 592-1295,villadiroma.com,Italian,yelp_3_4443,9Th,S,936.0,philadelphia
prime stache,"110 Chestnut St,Philadelphia",19106.0,(267) 886-8354,primestache.com,American (New),yelp_3_4447,Chestnut,,110.0,philadelphia
pho ha,"610 Washington Ave,Philadelphia",19147.0,(215) 599-0264,phohaonline.com,Vietnamese,yelp_3_4448,Washington,,610.0,philadelphia
karma,"114 Chestnut St,Philadelphia",19106.0,(215) 925-1444,karmaphiladelphia.com,Indian,yelp_3_4450,Chestnut,,114.0,philadelphia
nomad roman pizza,"1305 Locust St,Philadelphia",19107.0,(215) 644-9287,nomadpizzaco.com,Pizza,yelp_3_4451,Locust,,1305.0,philadelphia
sakura mandarin,"1038 Race St,Philadelphia",19107.0,(215) 873-8338,sakuramandarin.com,Szechuan;Dim Sum;Sushi Bars,yelp_3_4452,Race,,1038.0,philadelphia
vic sushi bar,"2035 Sansom St,Philadelphia",19103.0,(215) 564-4339,vic-sushi.com,Sushi Bars;Japanese,yelp_3_4453,Sansom,,2035.0,philadelphia
savas,"3505 Lancaster Ave,Philadelphia",19104.0,(215) 222-7777,savaspizza.com,Pizza;American (Traditional),yelp_3_4454,Lancaster,,3505.0,philadelphia
foodery,"324 S 10th St,Philadelphia",19102.0,(215) 928-1111,fooderybeer.com,"Delis;Beer, Wine & Spirits",yelp_3_4455,10Th,S,324.0,philadelphia
pure fare,"119 S 21st St,Philadelphia",19103.0,(267) 318-7441,purefare.com,Coffee & Tea;Gluten-Free,yelp_3_4458,21St,S,119.0,philadelphia
greek lady,"222 S 40th St,Philadelphia",19104.0,(215) 382-2600,greeklady.com,Greek;Breakfast & Brunch;Mediterranean,yelp_3_4459,40Th,S,222.0,philadelphia
nom nom ramen,"20 S 18th St,Philadelphia",19103.0,(215) 988-0898,nomnomramen.com,Ramen,yelp_3_4460,18Th,S,20.0,philadelphia
green eggs café,"212 S 13th St,Philadelphia",19107.0,(267) 861-0314,greeneggscafe.com,Breakfast & Brunch,yelp_3_4461,13Th,S,212.0,philadelphia
pho & cafe viet huong,"1110 Washington Ave Ste 2A,Philadelphia",19147.0,(215) 336-5030,,Vietnamese,yelp_3_4462,Washington,,1110.0,philadelphia
la fonda de teresita,"1446 S 8th St,Philadelphia",19147.0,(215) 334-4500,fondateresita.wix.com/restaur…,Mexican,yelp_3_4463,8Th,S,1446.0,philadelphia
the wishing well,"767 S 9th St,Philadelphia",19147.0,(215) 238-6555,,American (Traditional);Bars,yelp_3_4466,9Th,S,767.0,philadelphia
mole poblano restaurant,"1144 9th St,Philadelphia",19147.0,(215) 465-1616,,Mexican,yelp_3_4468,9Th,,1144.0,philadelphia
catahoula,"775 S Front St,Philadelphia",19147.0,(215) 271-9300,catahoulaphilly.com,Cajun/Creole;Bars;Breakfast & Brunch,yelp_3_4471,Front,S,775.0,philadelphia
ralphs italian restaurant,"760 S 9th St,Philadelphia",19147.0,(215) 627-6011,ralphsrestaurant.com,Italian,yelp_3_4473,9Th,S,760.0,philadelphia
pastificio,"1528 Packer Ave,Philadelphia",19145.0,(215) 467-1111,pastificiophilly.com,Delis;Sandwiches,yelp_3_4474,Packer,,1528.0,philadelphia
mix brick oven pizza,"2101 Chestnut St,Philadelphia",19103.0,(215) 568-3355,mixbrickovenpizza.com,Pizza,yelp_3_4475,Chestnut,,2101.0,philadelphia
kabobeesh turkish restaurant,"613 S 4th St,Philadelphia",19147.0,(215) 413-0881,kabobeesh.com,Mediterranean;Turkish,yelp_3_4478,4Th,S,613.0,philadelphia
iztaccihuatl,"1122 S 8th St,Philadelphia",19147.0,(215) 467-1005,iztaccihuatlphilly.com,Mexican;Spanish,yelp_3_4479,8Th,S,1122.0,philadelphia
sassafras bar,"48 S 2nd St,Philadelphia",19106.0,(215) 925-2317,sassafrasbar.com,Bars;American (New),yelp_3_4481,2Nd,S,48.0,philadelphia
dos tacos,"120 S 15th St,Philadelphia",19102.0,(215) 567-8226,dostacosphilly.com,Mexican,yelp_3_4486,15Th,S,120.0,philadelphia
in riva,"4116 Ridge Ave,Philadelphia",19129.0,(215) 438-4848,in-riva.com,Italian;Pizza,yelp_3_4488,Ridge,,4116.0,philadelphia
nook bakery & coffee bar,"15 S 20th St,Philadelphia",19103.0,(215) 496-9033,nookbakeryandcoffee.com,Coffee & Tea;Italian,yelp_3_4491,20Th,S,15.0,philadelphia
mercer cafe,"2619 E Westmoreland St,Philadelphia",19134.0,(215) 426-2153,mercercafephilly.com,Cafes;Breakfast & Brunch,yelp_3_4494,Westmoreland,E,2619.0,philadelphia
pho ha saigon,"320 W Oregon Ave Ste 1,Philadelphia",19148.0,(215) 389-1002,,Vietnamese,yelp_3_4496,Oregon,W,320.0,philadelphia
noord,"1046 E Tasker St,Philadelphia",19148.0,(267) 909-9704,noordphilly.com,American (New);Scandinavian,yelp_3_4498,Tasker,E,1046.0,philadelphia
umai umai,"533 N 22nd St,Philadelphia",19130.0,(215) 988-0707,,Sushi Bars,yelp_3_4503,22Nd,N,533.0,philadelphia
fresh gulf seafood,"2528 S 24th St,Philadelphia",19145.0,(267) 273-1288,,Farmers Market;Seafood,yelp_3_4505,24Th,S,2528.0,philadelphia
zama,"128 S 19th St,Philadelphia",19103.0,(215) 568-1027,zamaphilly.com,Sushi Bars;Japanese,yelp_3_4508,19Th,S,128.0,philadelphia
oregon steaks,"2654 S 10th St,Philadelphia",19148.0,(267) 928-3338,,Cheesesteaks;Sandwiches,yelp_3_4509,10Th,S,2654.0,philadelphia
redwood,"340 South St,Philadelphia",19147.0,(215) 238-1512,redwoodphilly.com,American (New);Breakfast & Brunch;Bars,yelp_3_4511,South,,340.0,philadelphia
soy cafe,"630 N 2nd St,Philadelphia",19123.0,(215) 922-1003,mysoycafe.com,Coffee & Tea;Vegetarian;Vegan,yelp_3_4514,2Nd,N,630.0,philadelphia
sarcone’s deli,"734 S 9th St,Philadelphia",19147.0,(215) 922-1717,sarconesdeli.com,Delis;Sandwiches;Bakeries,yelp_3_4515,9Th,S,734.0,philadelphia
miles table,"1620 South St,Philadelphia",19146.0,(267) 318-7337,milestable.com,American (Traditional);Coffee & Tea;Breakfast & Brunch,yelp_3_4516,South,,1620.0,philadelphia
green eggs cafe,"1306 Dickinson St,Philadelphia",19147.0,(215) 226-3447,greeneggscafe.com,Breakfast & Brunch;American (New),yelp_3_4522,Dickinson,,1306.0,philadelphia
sabrina’s cafe,"910 Christian St,Philadelphia",19147.0,(215) 574-1599,sabrinascafe.com,Breakfast & Brunch;Diners,yelp_3_4526,Christian,,910.0,philadelphia
cafe fulya,"727 S 2nd St,Philadelphia",19147.0,(267) 909-9937,cafefulya.com,Coffee & Tea;Turkish;Bakeries,yelp_3_4527,2Nd,S,727.0,philadelphia
vernick food & drink,"2031 Walnut St,Philadelphia",19103.0,(267) 639-6644,vernickphilly.com,American (New),yelp_3_4528,Walnut,,2031.0,philadelphia
bufad,"1240 Spring Garden St,Philadelphia",19123.0,(215) 238-9311,bufadpizza.com,Pizza;Italian,yelp_3_4529,Spring,,1240.0,philadelphia
tattooed mom,"530 South St,Philadelphia",19147.0,(215) 238-9880,tattooedmomphilly.com,Dive Bars;American (New),yelp_3_4530,South,,530.0,philadelphia
ten stone bar & restaurant,"2063 South St,Philadelphia",19146.0,(215) 735-9939,tenstone.com,American (New);Pubs,yelp_3_4531,South,,2063.0,philadelphia
capofitto,"233 Chestnut St,Philadelphia",19106.0,(215) 897-9999,capofittoforno.com,Gelato;Pizza;Breakfast & Brunch,yelp_3_4532,Chestnut,,233.0,philadelphia
hai street kitchen & co,"125 S 40th St,Philadelphia",19104.0,(215) 349-9482,haistreetkitchen.com/us,Japanese;Asian Fusion,yelp_3_4537,40Th,S,125.0,philadelphia
devil’s den,"1148 S 11th St,Philadelphia",19147.0,(215) 339-0855,devilsdenphilly.com,Pubs;American (Traditional),yelp_3_4538,11Th,S,1148.0,philadelphia
han dynasty,"3711 Market St,Philadelphia",19104.0,(215) 222-3711,handynasty.net,Szechuan,yelp_3_4539,Market,,3711.0,philadelphia
bar bombon,"133 S 18th St,Philadelphia",19103.0,(267) 606-6612,barbombon.com,Vegetarian,yelp_3_4541,18Th,S,133.0,philadelphia
august,"1247 S 13th St,Philadelphia",19147.0,(215) 468-5926,augustbyo.com,Italian,yelp_3_4543,13Th,S,1247.0,philadelphia
philip’s steaks,"2234 W Passyunk Ave,Philadelphia",19145.0,(215) 755-4820,,Cheesesteaks,yelp_3_4544,Passyunk,W,2234.0,philadelphia
bainbridge street barrel house,"625-27 S 6th St,Philadelphia",19147.0,(267) 324-3553,bainbridgestreetbarrelhouse.c…,Pubs;American (New);Breakfast & Brunch,yelp_3_4545,6Th,S,-1.0,philadelphia
sbraga,"440 S Broad St,Philadelphia",19146.0,(215) 735-1913,sbraga.com,American (New),yelp_3_4547,Broad,S,440.0,philadelphia
fox and hound,"1501 Spruce St,Philadelphia",19102.0,(215) 732-8610,foxandhound.com,Sports Bars;American (Traditional),yelp_3_4548,Spruce,,1501.0,philadelphia
gleaner’s cafe,"917 S 9th St,Philadelphia",19147.0,(215) 923-3205,,Coffee & Tea;Vegan;Breakfast & Brunch,yelp_3_4551,9Th,S,917.0,philadelphia
the treemont,"231 S 15th St,Philadelphia",19102.0,(267) 687-2237,thetreemont.com,American (New),yelp_3_4555,15Th,S,231.0,philadelphia
gran caffe l’aquila,"1716 Chestnut St,Philadelphia",19103.0,(215) 568-5600,grancaffelaquila.com,Coffee & Tea;Italian;Bakeries,yelp_3_4557,Chestnut,,1716.0,philadelphia
race street cafe,"208 Race St,Philadelphia",19106.0,(215) 627-6181,racestreetcafe.net,American (New);Cafes,yelp_3_4558,Race,,208.0,philadelphia
international smokeless bbq,"600 Washington Ave,Philadelphia",19147.0,(215) 599-8844,smokelessbbq.com/index.html,Vietnamese;Barbeque;Asian Fusion,yelp_3_4560,Washington,,600.0,philadelphia
nam phuong,"1100 Washington Ave,Philadelphia",19147.0,(215) 468-0410,namphuongphilly.com,Vietnamese,yelp_3_4562,Washington,,1100.0,philadelphia
mixto,"1141 Pine St,Philadelphia",19107.0,(215) 592-0363,mixtorestaurante.com,Latin American;Caribbean;Cuban,yelp_3_4563,Pine,,1141.0,philadelphia
melrose diner,"1501 Snyder Ave,Philadelphia",19145.0,(215) 467-6644,themelrosedinerandbakery.com,Bakeries;Diners,yelp_3_4564,Snyder,,1501.0,philadelphia
the happy rooster,"118 S 16th St,Philadelphia",19102.0,(215) 963-9311,thehappyrooster.com,American (New);Pubs,yelp_3_4566,16Th,S,118.0,philadelphia
oregon diner,"302 W Oregon Ave,Philadelphia",19148.0,(215) 462-5566,oregondinerphilly.com,Diners,yelp_3_4567,Oregon,W,302.0,philadelphia
rotisseur,"102 S 21st St,Philadelphia",19103.0,(215) 496-9494,rotisseur.net,American (New);Vietnamese;Sandwiches,yelp_3_4570,21St,S,102.0,philadelphia
white dog cafe,"3420 Sansom St,Philadelphia",19104.0,(215) 386-9224,whitedog.com,American (New);Breakfast & Brunch,yelp_3_4571,Sansom,,3420.0,philadelphia
the plough & the stars,"123 Chestnut St,Philadelphia",19106.0,(215) 733-0300,ploughstars.com,Irish;Gastropubs,yelp_3_4576,Chestnut,,123.0,philadelphia
whetstone tavern,"700 S 5th St,Philadelphia",19147.0,(267) 239-0906,whetstonetavern.com,American (Traditional);American (New);Bars,yelp_3_4578,5Th,S,700.0,philadelphia
bomb bomb,"1026 Wolf St,Philadelphia",19148.0,(215) 463-1311,bombbombphilly.com,Barbeque;Italian,yelp_3_4579,Wolf,,1026.0,philadelphia
rouge,"205 S 18th St,Philadelphia",19103.0,(215) 732-6622,rouge98.com,Breakfast & Brunch;Burgers;Lounges,yelp_3_4580,18Th,S,205.0,philadelphia
"parc restaurant, bistro & cafe","227 S 18th St,Philadelphia",19103.0,(215) 545-2262,parc-restaurant.com,French;American (New);Cafes,yelp_3_4585,18Th,S,227.0,philadelphia
entree byob,"1608 South St,Philadelphia",19146.0,(215) 790-0330,entreebyob.com,American (New);Comfort Food;Italian,yelp_3_4586,South,,1608.0,philadelphia
wokworks,"1935 Chestnut St,Philadelphia",19103.0,(215) 644-9127,wokworks.com,Fast Food;Asian Fusion,yelp_3_4590,Chestnut,,1935.0,philadelphia
brauhaus schmitz,"718 South St,Philadelphia",19147.0,(267) 909-8814,brauhausschmitz.com,German;Bars,yelp_3_4591,South,,718.0,philadelphia
south street diner,"140 South St,Philadelphia",19147.0,(215) 627-5258,southstreetdinerphilly.com,Diners,yelp_3_4596,South,,140.0,philadelphia
fogo de chão brazilian steakhouse,"1337 Chesnut St,Philadelphia",19107.0,(215) 636-9700,Fogo.com,Brazilian;Steakhouses;Seafood,yelp_3_4599,Chesnut,,1337.0,philadelphia
estia,"1405 Locust St,Philadelphia",19102.0,(215) 735-7700,estiarestaurant.com,Greek;Mediterranean,yelp_3_4601,Locust,,1405.0,philadelphia
lolita,"106 S 13th St,Philadelphia",19107.0,(215) 546-7100,lolitaphilly.com,Mexican,yelp_3_4602,13Th,S,106.0,philadelphia
me ‘n’ mo,"214 South St,Philadelphia",19147.0,(267) 928-3262,menmophilly.com,Italian,yelp_3_4607,South,,214.0,philadelphia
friday saturday sunday,"261 S 21st St,Philadelphia",19103.0,(215) 546-4232,,American (Traditional),yelp_3_4608,21St,S,261.0,philadelphia
popi’s italian restaurant,"3120 S 20th St,Philadelphia",19145.0,(215) 755-7180,popisrestaurant.com,Italian,yelp_3_4610,20Th,S,3120.0,philadelphia
la fourno ristorante trattoria,"636 South St,Philadelphia",19147.0,(215) 627-9000,lafourno.com,Pizza;Italian,yelp_3_4613,South,,636.0,philadelphia
eat-a-pita,"128 S 12th St,Philadelphia",19107.0,(215) 925-7482,eatapitaphilly.com,American (New),yelp_3_4614,12Th,S,128.0,philadelphia
effie’s,"1127 Pine St,Philadelphia",19107.0,(215) 592-8333,effiesrestaurant.com,Greek;Mediterranean,yelp_3_4615,Pine,,1127.0,philadelphia
london grill,"2301 Fairmount Ave,Philadelphia",19130.0,(215) 978-4545,londongrill.com,American (New),yelp_3_4616,Fairmount,,2301.0,philadelphia
stateside,"1536 E Passyunk Ave,Philadelphia",19147.0,(215) 551-2500,statesidephilly.com,Bars;American (New),yelp_3_4620,Passyunk,E,1536.0,philadelphia
kabukiza sushi,"45 N 13th St,Philadelphia",19107.0,(215) 567-8600,kabukisushiphilly.com,Sushi Bars;Japanese,yelp_3_4623,13Th,N,45.0,philadelphia
golden triangle,"610 S 5th St,Philadelphia",19147.0,(267) 930-7990,goldentrianglephilly.com,Asian Fusion,yelp_3_4625,5Th,S,610.0,philadelphia
terryin restaurant and bar,"358 Snyder Ave,Philadelphia",19148.0,(215) 218-2888,,Sushi Bars;Japanese;Asian Fusion,yelp_3_4626,Snyder,,358.0,philadelphia
village whiskey,"118 S 20th St,Philadelphia",19103.0,(215) 665-1088,philadelphia.villagewhiskey.c…,American (New);Burgers,yelp_3_4627,20Th,S,118.0,philadelphia
pietro’s coal oven pizzeria,"121 South St,Philadelphia",19147.0,(215) 733-0675,pietrospizza.com,Pizza;Italian,yelp_3_4628,South,,121.0,philadelphia
picnic,"3131 Walnut St,Philadelphia",19104.0,(215) 222-1608,picniceats.com,Caterers;American (New);Sandwiches,yelp_3_4632,Walnut,,3131.0,philadelphia
cafe la maude,"816 N 4th St,Philadelphia",19123.0,(267) 318-7869,cafelamaude.com,Cafes;Breakfast & Brunch;American (New),yelp_3_4633,4Th,N,816.0,philadelphia
mr joe’s cafe,"1514 S 8th St,Philadelphia",19147.0,(215) 334-1414,,Coffee & Tea;Italian,yelp_3_4634,8Th,S,1514.0,philadelphia
davios,"111 S 17th St,Philadelphia",19103.0,(215) 563-4810,davios.com/phil,Steakhouses;Italian,yelp_3_4637,17Th,S,111.0,philadelphia
yakitori boy,"211 N 11th St,Philadelphia",19107.0,(215) 923-8088,yakitoriboy.com,Japanese;Karaoke;Sushi Bars,yelp_3_4638,11Th,N,211.0,philadelphia
xiandu thai,"1119 Walnut St,Philadelphia",19107.0,(215) 940-8855,xianduthai.com,Thai;Bars,yelp_3_4641,Walnut,,1119.0,philadelphia
alyan’s restaurant,"603 S 4th St,Philadelphia",19147.0,(215) 922-3553,,Middle Eastern,yelp_3_4642,4Th,S,603.0,philadelphia
happy joy family restaurant,"1328 W Girard Ave,Philadelphia",19123.0,(215) 765-6060,,Breakfast & Brunch;American (Traditional),yelp_3_4643,Girard,W,1328.0,philadelphia
little pete’s restaurant,"2401 Pennsylvania Ave,Philadelphia",19130.0,(215) 232-5001,,Breakfast & Brunch;Diners;American (Traditional),yelp_3_4645,Pennsylvania,,2401.0,philadelphia
giorgio on pine,"1328 Pine St,Philadelphia",19107.0,(215) 545-6265,giorgioonpine.com,Italian;Gluten-Free,yelp_3_4646,Pine,,1328.0,philadelphia
the capital grille,"1338-46 Chestnut St,Philadelphia",19107.0,(215) 545-9588,thecapitalgrille.com,Steakhouses;Seafood;Wine Bars,yelp_3_4647,Chestnut,,-1.0,philadelphia
pandora’s lunchbox,"1221 Walnut St,Philadelphia",19107.0,(215) 922-2333,pandorasphilly.com,Pizza;Italian;Sandwiches,yelp_3_4648,Walnut,,1221.0,philadelphia
chili szechuan,"4205 Chestnut St,Philadelphia",19104.0,(267) 787-5832,chiliszechuan2.com,Szechuan,yelp_3_4650,Chestnut,,4205.0,philadelphia
his & hers restaurant & bar,"216 South St,Philadelphia",19147.0,(267) 639-3214,,American (New);Turkish;Italian,yelp_3_4652,South,,216.0,philadelphia
palm restaurant,"The Bellevue Hotel 200 South Broad St at Walnut,Philadelphia",19102.0,(215) 546-7256,thepalm.com/Philadelphia,Steakhouses;Seafood,yelp_3_4653,The Bellevue Hotel 200 South Broad,,-1.0,philadelphia
serpico,"604 South St,Philadelphia",19147.0,(215) 925-3001,serpicoonsouth.com,American (New),yelp_3_4655,South,,604.0,philadelphia
erawan thai cuisine,"925 Arch St,Philadelphia",19107.0,(215) 922-7135,,Thai,yelp_3_4659,Arch,,925.0,philadelphia
lee’s kitchen,"930 N 29th St,Philadelphia",19130.0,(215) 769-1282,,Chinese,yelp_3_4660,29Th,N,930.0,philadelphia
butcher and singer,"1500 Walnut Street,Philadelphia",19102.0,(215) 732-4444,butcherandsinger.com,American (Traditional);Steakhouses,yelp_3_4661,Walnut,,1500.0,philadelphia
tandoor authentic indian restaurant,"1832 N Front St,Philadelphia",19122.0,(215) 423-4354,tandoorphilly.com,Indian;Halal,yelp_3_4663,Front,N,1832.0,philadelphia
ocean city restaurant,"234 N 9th St,Philadelphia",19107.0,(215) 829-0688,phillyocr.com,Dim Sum,yelp_3_4665,9Th,N,234.0,philadelphia
rice & mix,"1207 Walnut St,Philadelphia",19107.0,(215) 574-3500,,Korean,yelp_3_4666,Walnut,,1207.0,philadelphia
underdogs,"132 S 17th St,Philadelphia",19103.0,(215) 665-8080,underdogsphilly.com,Hot Dogs,yelp_3_4667,17Th,S,132.0,philadelphia
bistro romano,"120 Lombard St,Philadelphia",19147.0,(215) 925-8880,bistroromano.com,Italian,yelp_3_4670,Lombard,,120.0,philadelphia
cafe v,"1318 South St,Philadelphia",19147.0,(215) 772-1318,,Cafes;Coffee & Tea,yelp_3_4671,South,,1318.0,philadelphia
my thai restaurant,"2200 South St,Philadelphia",19146.0,(215) 985-1878,,Thai,yelp_3_4672,South,,2200.0,philadelphia
amuse,"1421 Arch St,Philadelphia",19102.0,(215) 422-8222,amusephiladelphia.com,French,yelp_3_4674,Arch,,1421.0,philadelphia
silk city diner & lounge,"435 Spring Garden St,Philadelphia",19123.0,(215) 592-8838,silkcityphilly.com,American (New);Dance Clubs;Breakfast & Brunch,yelp_3_4676,Spring,,435.0,philadelphia
noir restaurant & bar,"1909 E Passyunk Ave,Philadelphia",19148.0,(267) 319-1678,noirrestaurantandbar.com,Pubs;Italian,yelp_3_4678,Passyunk,E,1909.0,philadelphia
pete’s famous pizza,"116 N 21st St,Philadelphia",19103.0,(215) 567-4116,petefamouspizza.com,Pizza;Food Delivery Services;Chicken Wings,yelp_3_4679,21St,N,116.0,philadelphia
angelino’s restaurant and pizzeria,"849-51 N 25th St,Philadelphia",19130.0,(215) 787-9945,angelinosrap.com,Pizza;Italian;Sandwiches,yelp_3_4687,25Th,N,-1.0,philadelphia
1518 bar & grill,"1518 Sansom St,Philadelphia",19102.0,(267) 639-6851,1518barandgrill.com/contact-us,Bars;American (Traditional),yelp_3_4688,Sansom,,1518.0,philadelphia
doma,"1822 Callowhill St,Philadelphia",19130.0,(215) 564-1114,domarestaurant.com,Japanese;Korean,yelp_3_4689,Callowhill,,1822.0,philadelphia
cafe lift,"428 N 13th St,Philadelphia",19123.0,(215) 922-3031,cafelift.com,American (New);Breakfast & Brunch;Diners,yelp_3_4692,13Th,N,428.0,philadelphia
baby blues,"3402 Sansom St,Philadelphia",19104.0,(215) 222-4444,,Barbeque,yelp_3_4694,Sansom,,3402.0,philadelphia
radicchio cafe,"402 Wood St,Philadelphia",19106.0,(215) 627-6850,radicchio-cafe.com,Italian;Cafes,yelp_3_4703,Wood,,402.0,philadelphia
fat joe’s,"1618 Columbus Blvd,Philadelphia",19148.0,(215) 389-1333,,American (New);American (Traditional),yelp_3_4706,Columbus,,1618.0,philadelphia
sazon restaurant & cafe,"941 Spring Garden St,Philadelphia",19123.0,(215) 763-2500,sazonphilly.com,Venezuelan;Cafes,yelp_3_4709,Spring,,941.0,philadelphia
the tavern restaurant,"243 S Camac St,Philadelphia",19107.0,(215) 545-1102,thetavernphilly.com,American (New),yelp_3_4710,Camac,S,243.0,philadelphia
toyotomi sushi bar &  asian cuisine,"1627 W Ritner St,Philadelphia",19145.0,(215) 278-2711,,Sushi Bars;Asian Fusion;Japanese,yelp_3_4715,Ritner,W,1627.0,philadelphia
tequilas restaurant,"1602 Locust St,Philadelphia",19103.0,(215) 546-0181,tequilasphilly.com,Mexican;Bars,yelp_3_4718,Locust,,1602.0,philadelphia
circles contemporary asian,"1514 Tasker St,Philadelphia",19145.0,(267) 687-1778,circlesthai.com,Asian Fusion;Thai;Vegetarian,yelp_3_4719,Tasker,,1514.0,philadelphia
el camino real,"1040 N 2nd St,Philadelphia",19123.0,(215) 925-1110,elcaminophilly.com,Barbeque;Tex-Mex,yelp_3_4724,2Nd,N,1040.0,philadelphia
ants pants café,"2212 South St,Philadelphia",19146.0,(215) 875-8002,antspantscafe.com,Coffee & Tea;Breakfast & Brunch,yelp_3_4728,South,,2212.0,philadelphia
rose tattoo cafe,"1847 Callowhill St,Philadelphia",19130.0,(215) 569-8939,rosetattoocafe.com,American (New),yelp_3_4729,Callowhill,,1847.0,philadelphia
little sicily 2,"1600 S Columbus Blvd,Philadelphia",19148.0,(215) 465-8787,littlesicily2.com,American (Traditional);Pizza,yelp_3_4731,Columbus,S,1600.0,philadelphia
bridgid’s,"726 N 24th St,Philadelphia",19130.0,(215) 232-3232,bridgids.com,Pubs;Italian,yelp_3_4732,24Th,N,726.0,philadelphia
terra,"243 S Camac St,Philadelphia",19107.0,(215) 545-1102,,American (New),yelp_3_4734,Camac,S,243.0,philadelphia
