name,phone,address,zip,cuisine,website,id,road_name,road_dir,road_number,city
Max City BBQ,(323) 254-4227,4729 Eagle Rock Blvd,90041,Caterers,,yelp_2_2336,Eagle Rock,,4729.0,
Cafe Brasil,(310) 391-1216,11736 W Washington Blvd,90066,Brazilian,,yelp_2_2338,Washington,W,11736.0,
Sun Nong Dan,(213) 365-0303,3470 W 6th StSte 7,90020,Korean,,yelp_2_2344,6Th,W,3470.0,
The Counter,(323) 932-8900,5779 Wilshire Blvd,90036,Burgers,,yelp_2_2346,Wilshire,,5779.0,
La Caridad Restaurant,(213) 484-0099,2619 W Sunset Blvd,90026,Cuban,,yelp_2_2347,Sunset,W,2619.0,
El Taurino,(213) 738-9197,2306 W 11th St,90006,Mexican,,yelp_2_2348,11Th,W,2306.0,
Church & State,(213) 405-1434,1850 Industrial St,90021,French,,yelp_2_2349,Industrial,,1850.0,
My Vegan Gold,(323) 522-6500,4319 W Sunset Blvd,90029,American (New),,yelp_2_2350,Sunset,W,4319.0,
Thai Original BBQ And Restaurant,(213) 383-8571,4055 W 3rd St,90020,Thai,,yelp_2_2351,3Rd,W,4055.0,
Mabel’s Chicken & Waffles,(213) 536-5557,314 W Olympic Blvd,90015,American (Traditional),,yelp_2_2353,Olympic,W,314.0,
25 Degrees,(323) 785-7244,Hollywood Roosevelt Hotel7000 Hollywood Blvd,90028,Burgers,,yelp_2_2355,Hollywood Roosevelt Hotel 7000 Hollywood,,-1.0,
Kiku Sushi,(323) 464-1323,246 N Larchmont Blvd,90004,Sushi Bars,,yelp_2_2356,Larchmont,N,246.0,
Eight Korean BBQ,(213) 365-1750,863 S Western Ave,90005,Korean,,yelp_2_2360,Western,S,863.0,
Nong La Cafe,(323) 938-1188,145 N La Brea BlvdSte B,90036,Vietnamese,,yelp_2_2361,La Brea Blvdste B,N,145.0,
Kaya Street Kitchen,(323) 879-9288,109 N Fairfax Ave,90036,Asian Fusion,,yelp_2_2362,Fairfax,N,109.0,
Seongbukdong,(213) 738-8977,3303 W 6th St,90020,Korean,,yelp_2_2365,6Th,W,3303.0,
Animal,(323) 782-9225,435 N Fairfax Ave,90036,American (New),,yelp_2_2366,Fairfax,N,435.0,
Yangji Gamjatang,(213) 388-1105,3470 W 6th StSte 6,90020,Soup,,yelp_2_2368,6Th,W,3470.0,
Ten-Raku,(213) 380-8382,4177 W 3rd St,90020,"Japanese,Korean",,yelp_2_2369,3Rd,W,4177.0,
Rose & Vine,(323) 962-6369,724 Vine St,90038,American (New),,yelp_2_2370,Vine,,724.0,
Wood Spoon,(213) 629-1765,107 W 9th St,90015,Brazilian,,yelp_2_2372,9Th,W,107.0,
Freemans,(212) 420-0012,191 Chrystie StSte 2F,10002,Breakfast & Brunch,,yelp_2_3229,Chrystie Stste 2F,,191.0,
Pylos,(212) 473-0220,128 E 7th St,10009,Greek,,yelp_2_3236,7Th,E,128.0,
Eastwood,(212) 233-0124,221 E Broadway,10002,Bars,,yelp_2_3269,Broadway,E,221.0,
Joe’s Shanghai,(212) 233-8888,9 Pell St,10013,Shanghainese,,yelp_2_3272,Pell,,9.0,
Galli,(212) 966-9288,45 Mercer St,10013,Italian,,yelp_2_3273,Mercer,,45.0,
L’Artusi,(212) 255-5757,228 W 10th St,10014,Italian,,yelp_2_3274,10Th,W,228.0,
Tasty Hand-Pulled Noodles,(212) 791-1817,1 Doyers St,10013,Chinese,,yelp_2_3276,Doyers,,1.0,
Shu Jiao Fu Zhou Cuisine Restaurant,(212) 625-2532,118 Eldridge St,10002,Chinese,,yelp_2_3281,Eldridge,,118.0,
Spaghetti Incident,(646) 896-1446,231 Eldridge St,10002,Italian,,yelp_2_3285,Eldridge,,231.0,
Woorijip Authentic Korean Food,(212) 244-1115,12 W 32nd St,10001,Korean,,yelp_2_3286,32Nd,W,12.0,
Mooncake Foods,(212) 219-8888,28 Watts St,10013,Asian Fusion,,yelp_2_3297,Watts,,28.0,
Eleven Madison Park,(212) 889-0905,11 Madison Ave,10010,American (New),,yelp_2_3307,Madison,,11.0,
Westville,(212) 677-2033,173 Ave A,10009,American (New),,yelp_2_3310,Ave A,,173.0,
Pisillo Italian Panini,(212) 227-3104,97 Nassau St,10038,Italian,,yelp_2_3311,Nassau,,97.0,
Pellegrino’s Italian Restaurant,(212) 226-3177,138 Mulberry St,10013,Italian,,yelp_2_3318,Mulberry,,138.0,
Shanghai Asian Manor,(212) 766-6311,21 Mott St,10013,Shanghainese,,yelp_2_3321,Mott,,21.0,
The Spotted Pig,(212) 620-0393,314 W 11th St,10014,Burgers,,yelp_2_3326,11Th,W,314.0,
Spicy Village,(212) 625-8299,68 Forsyth StSte B,10002,Chinese,,yelp_2_3340,Forsyth Stste B,,68.0,
Miramar,(212) 964-3000,21 S End Ave,10280,Seafood,,yelp_2_3341,End,S,21.0,
The Meatball Shop,(212) 982-8895,84 Stanton St,10002,Italian,,yelp_2_3364,Stanton,,84.0,
Trattoria Trecolori,(212) 997-4540,254 W 47th St,10036,Italian,,yelp_2_3366,47Th,W,254.0,
Pepe Rosso Social,(212) 219-0019,173 Mott St,10013,Italian,,yelp_2_3372,Mott,,173.0,
Kori,(212) 334-0908,253 Church St,10013,Korean,,yelp_2_3385,Church,,253.0,
Extra Virgin,(212) 691-9359,259 W 4th St,10014,Seafood,,yelp_2_3388,4Th,W,259.0,
The Green Table,(212) 741-6623,Chelsea Market75 9th Ave,10011,Vegetarian,,yelp_2_3396,Chelsea Market 75 9Th,,-1.0,
Bobwhite Counter,(212) 228-2972,94 Ave C,10009,Southern,,yelp_2_3398,Ave C,,94.0,
The Clam,(212) 242-7420,420 Hudson St,10014,"Seafood,American (New),American (New)",,yelp_2_3402,Hudson,,420.0,
Prosperity Dumpling,(212) 343-0683,46 Eldridge St,10002,Chinese,,yelp_2_3412,Eldridge,,46.0,
Distilled,(212) 601-9514,211 W Broadway,10013,American (New),,yelp_2_3416,Broadway,W,211.0,
Buddakan,(212) 989-6699,75 9th Ave,10011,Chinese,,yelp_2_3418,9Th,,75.0,
China Blue,(212) 431-0111,135 Watts St,10013,Shanghainese,,yelp_2_3424,Watts,,135.0,
Cuba,(212) 420-7878,222 Thompson St,10012,"Cuban,Latin American Restaurants,Mexican Restaurants,Latin American Restaurants,Cuban Restaurants",,yelp_2_3425,Thompson,,222.0,
Casa Adela,(212) 473-1882,66 Ave C,10009,Latin American,,yelp_2_3428,Ave C,,66.0,
Upstate,(917) 408-3395,95 1st Ave,10003,American (New),,yelp_2_3439,1St,,95.0,
Gentleman Farmer,(212) 677-2172,40 Rivington St,10002,American (New),,yelp_2_3440,Rivington,,40.0,
Kottu House,(646) 781-9222,250 Broome St,10002,Sri Lankan,,yelp_2_3443,Broome,,250.0,
Bite,(212) 677-3123,211 E 14th St,10003,Sandwiches,,yelp_2_3444,14Th,E,211.0,
Caracas Arepa Bar,(212) 529-2314,93 1/2 E 7th St,10009,Venezuelan,,yelp_2_3448,1/2 E 7Th,,93.0,
Los Tacos No.1,(212) 256-0343,Chelsea Market75 9th Ave,10011,Mexican,,yelp_2_3450,Chelsea Market 75 9Th,,-1.0,
Lao Di Fang,(212) 941-7678,28 Forsyth St,10002,Chinese,,yelp_2_3454,Forsyth,,28.0,
Barbuto,(212) 924-9700,775 Washington St,10014,Italian,,yelp_2_3473,Washington,,775.0,
DOMODOMO,(646) 707-0301,138 W Houston St,10012,Japanese,,yelp_2_3474,Houston,W,138.0,
Vanessa’s Dumpling House,(212) 625-8008,118 Eldridge St,10002,Chinese,,yelp_2_3496,Eldridge,,118.0,
Rubirosa,(212) 965-0500,235 Mulberry St,10012,Italian,,yelp_2_3497,Mulberry,,235.0,
Colicchio & Sons Tap Room,(212) 400-6699,85 10th Ave,10011,American (New),,yelp_2_3501,10Th,,85.0,
Maharlika,(646) 392-7880,111 1st Ave,10003,Filipino,,yelp_2_3504,1St,,111.0,
Whitman & Bloom,(212) 725-4110,384 3rd Ave,10016,American (New),,yelp_2_3508,3Rd,,384.0,
Almond Tribeca,(212) 431-0606,186 Franklin St,10013,Cocktail Bars,,yelp_2_3509,Franklin,,186.0,
District Tap House,(212) 221-1822,246 W 38th St,10018,Sports Bars,,yelp_2_3513,38Th,W,246.0,
Benito One,(212) 226-9171,174 Mulberry St,10013,Italian,,yelp_2_3515,Mulberry,,174.0,
Adrienne’s Pizzabar,(212) 248-3838,54 Stone St,10004,Pizza,,yelp_2_3517,Stone,,54.0,
Pinto,(212) 366-5455,118 Christopher St,10014,Thai,,yelp_2_3524,Christopher,,118.0,
Antica Ristorante,(212) 480-3880,8 Stone St,10004,Italian,,yelp_2_3526,Stone,,8.0,
Big Wong King,(212) 964-0540,67 Mott St,10013,Chinese,,yelp_2_3529,Mott,,67.0,
La Lanterna di Vittorio,(212) 529-5945,129 MacDougal St,10012,Italian,,yelp_2_3532,Macdougal,,129.0,
Zest,(212) 677-3158,249 Broome St,10002,Sushi Bars,,yelp_2_3533,Broome,,249.0,
Supper,(212) 477-7600,156 E 2nd St,10009,Italian,,yelp_2_3536,2Nd,E,156.0,
Carroll Place,(212) 260-1700,157 Bleecker St,10012,Gastropubs,,yelp_2_3551,Bleecker,,157.0,
Flinders Lane,(212) 228-6900,162 Ave A,10009,"Australian,American (New),Diners",,yelp_2_3559,Ave A,,162.0,
Da Claudio,(347) 947-6451,21 Ann St,10038,Italian,,yelp_2_3560,Ann,,21.0,
Mamoun’s Falafel,(212) 674-8685,119 MacDougal St,10012,Middle Eastern,,yelp_2_3564,Macdougal,,119.0,
Junior’s Restaurant,(212) 302-2000,1515 Broadway,10036,Diners,,yelp_2_3565,Broadway,,1515.0,
Korchma Taras Bulba,(212) 510-7510,357 W Broadway,10013,Russian,,yelp_2_3582,Broadway,W,357.0,
Tartine,(212) 229-2611,253 W 11th St,10014,French,,yelp_2_3587,11Th,W,253.0,
Mighty Quinn’s Barbeque,(212) 677-3733,103 2nd Ave,10003,Barbeque,,yelp_2_3596,2Nd,,103.0,
Black Tap Craft Burgers & Beer,(917) 639-3089,529 Broome St,10013,American (Traditional),,yelp_2_3598,Broome,,529.0,
Cowgirl Sea Horse,(212) 608-7873,259 Front St,10038,Tex-Mex,,yelp_2_3606,Front,,259.0,
Barrio Chino,(212) 228-6710,253 Broome St,10002,Mexican,,yelp_2_3615,Broome,,253.0,
Root & Bone,(646) 682-7076,200 E 3rd St,10009,Southern,,yelp_2_3616,3Rd,E,200.0,
Pure Thai Cookhouse,(212) 581-0999,766 9th Ave,10019,Thai,,yelp_2_3619,9Th,,766.0,
Boqueria,(212) 255-4160,53 W 19th St,10011,Spanish,,yelp_2_3625,19Th,W,53.0,
Becco,(212) 397-7597,355 W 46th St,10036,"Italian,Italian,Italian,Italian,Italian,Italian",,yelp_2_3635,46Th,W,355.0,
Becco,(212) 397-7597,355 W 46th St,10036,"Italian,Italian,Italian,Italian,Italian,Italian",,yelp_2_3640,46Th,W,355.0,
Bistango,(212) 725-8484,415 3rd Ave,10016,Italian,,yelp_2_3642,3Rd,,415.0,
Oscar’s Place,(212) 741-6479,466 Hudson St,10014,Modern European,,yelp_2_3664,Hudson,,466.0,
Shanghai Asian Cuisine,(212) 964-5640,14A Elizabeth St,10013,Shanghainese,,yelp_2_3665,Elizabeth,,14.0,
Scarpetta,(212) 691-0555,355 W 14th St,10014,Italian,,yelp_2_3679,14Th,W,355.0,
The Bao,(212) 388-9238,13 St Marks Pl,10003,Chinese,,yelp_2_3684,St Marks,,13.0,
Ugly Kitchen,(212) 777-6677,103 1st Ave,10003,Bars,,yelp_2_3691,1St,,103.0,
K’OOK,(212) 254-0300,324 E 6th St,10003,Korean,,yelp_2_3692,6Th,E,324.0,
Prince St. Pizza,(212) 966-4100,27 Prince St,10012,Pizza,,yelp_2_3702,Prince,,27.0,
Nino’s 46,(212) 719-4015,39 W 46th St,10036,Italian,,yelp_2_3709,46Th,W,39.0,
Emporio,(212) 966-1234,231 Mott St,10012,"Italian,Italian Restaurants",,yelp_2_3714,Mott,,231.0,
Sakagura,(212) 953-7253,211 E 43rd St,10017,Japanese,,yelp_2_3715,43Rd,E,211.0,
Nish Nush,(212) 964-1318,88 Reade St,10013,Middle Eastern,,yelp_2_3727,Reade,,88.0,
Barbalu Restaurant,(646) 918-6565,225-227 Front St,10038,Italian,,yelp_2_3730,Front,,-1.0,
Burger & Barrel,(212) 334-7320,25 W Houston St,10012,Burgers,,yelp_2_3737,Houston,W,25.0,
Da Mikele,(212) 925-8800,275 Church St,10013,Italian,,yelp_2_3747,Church,,275.0,
Malaparte,(212) 255-2122,753 Washington St,10014,Italian,,yelp_2_3761,Washington,,753.0,
Risotteria Melotti,(646) 755-8939,309 E 5th St,10003,Italian,,yelp_2_3763,5Th,E,309.0,
La Panineria,(917) 388-3257,1 W 8th St,11001,Italian,,yelp_2_3774,8Th,W,1.0,
Mark,(212) 677-3132,33 St Marks Pl,10003,Burgers,,yelp_2_3777,St Marks,,33.0,
Hill and Dale,(212) 420-1115,115 Allen St,10002,Bars,,yelp_2_3779,Allen,,115.0,
Fools Gold NYC,(212) 673-2337,145 E Houston St,10002,Gastropubs,,yelp_2_3784,Houston,E,145.0,
Zutto Japanese American Pub,(212) 233-3287,77 Hudson St,10013,Asian Fusion,,yelp_2_3788,Hudson,,77.0,
Gato,(212) 334-6400,324 Lafayette St,10012,Mediterranean,,yelp_2_3791,Lafayette,,324.0,
Trading Post,(646) 370-3337,170 John St,10038,Bars,,yelp_2_3794,John,,170.0,
Sushi Yasuda,(212) 972-1001,204 E 43rd St,10017,Sushi Bars,,yelp_2_3795,43Rd,E,204.0,
Club A Steakhouse,(212) 688-4190,240 E 58th St,10022,Steakhouses,,yelp_2_3799,58Th,E,240.0,
Ngam,(212) 777-8424,99 3rd Ave,10003,Thai,,yelp_2_3815,3Rd,,99.0,
Song E Napule,(212) 533-1242,146 W Houston St,10012,Pizza,,yelp_2_3816,Houston,W,146.0,
Il Corallo Trattoria,(212) 941-7119,176 Prince St,10012,Italian,,yelp_2_3826,Prince,,176.0,
The Eddy,(646) 895-9884,342 E 6th St,10003,"American (New),American (New)",,yelp_2_3827,6Th,E,342.0,
Lombardi’s Pizza,(212) 941-7994,32 Spring St,10012,Pizza,,yelp_2_3829,Spring,,32.0,
Bar B,(212) 229-1888,84 7th Ave,10011,Italian,,yelp_2_3830,7Th,,84.0,
Cha-An,(212) 228-8030,230 E 9th St2nd Fl,10003,"Japanese,Japanese Restaurants,Sushi,Sushi,Japanese Restaurants,Japanese Restaurants",,yelp_2_3840,9Thst,E,230.0,
Café Orlin,(212) 777-1447,41 St Marks Pl,10003,Breakfast & Brunch,,yelp_2_3845,St Marks,,41.0,
12 Chairs,(212) 254-8640,56 MacDougal St,10012,Middle Eastern,,yelp_2_3852,Macdougal,,56.0,
Cooper’s Craft & Kitchen,(646) 606-2384,87 2nd Ave,10003,Bars,,yelp_2_3854,2Nd,,87.0,
Jungsik,(212) 219-0900,2 Harrison St,10013,Korean,,yelp_2_3855,Harrison,,2.0,
Pepolino Restaurant,(212) 966-9983,281 W Broadway,10013,Italian,,yelp_2_3862,Broadway,W,281.0,
Gardenia,(212) 604-0500,64 Downing St,10014,"Mediterranean,Mexican,Mexican",,yelp_2_3863,Downing,,64.0,
Robataya NY,(212) 979-9674,231 E 9th St,10003,Japanese,,yelp_2_3873,9Th,E,231.0,
Cipriani Le Specialita,(212) 557-5088,120 E 42nd St,10017,Specialty Food,,yelp_2_3886,42Nd,E,120.0,
GG’s,(212) 687-3641,511 E 5th St,10009,American (New),,yelp_2_3896,5Th,E,511.0,
Han Dynasty,(212) 390-8685,90 3rd Ave,10003,Szechuan,,yelp_2_3911,3Rd,,90.0,
Sukhumvit 51,(212) 888-8894,224 E 51st St,10022,Thai,,yelp_2_3913,51St,E,224.0,
Saxon + Parole,(212) 254-0350,316 Bowery,10012,American (New),,yelp_2_3915,Bowery,,316.0,
The Grey Dog,(212) 462-0041,49 Carmine St,10014,Coffee & Tea,,yelp_2_3920,Carmine,,49.0,
Degustation,(212) 979-1012,239 E 5th St,10003,French,,yelp_2_3928,5Th,E,239.0,
Woodrow’s,(212) 676-0300,43 Murray St,10007,American (Traditional),,yelp_2_3929,Murray,,43.0,
Beyond Sushi,(646) 861-2889,229 E 14th St,10003,Vegetarian,,yelp_2_3931,14Th,E,229.0,
Daniel,(212) 288-0033,60 E 65th St.,10065,French,,yelp_2_3939,65Th,E,60.0,
El Cocotero,(212) 206-8930,228 W 18th St,10011,Latin American,,yelp_2_3942,18Th,W,228.0,
Ootoya Times Square,(212) 704-0833,141 W 41st St,10036,Japanese,,yelp_2_3944,41St,W,141.0,
Atera,(212) 226-1444,77 Worth St,10013,Lounges,,yelp_2_3953,Worth,,77.0,
BarBacon,(646) 362-0622,836 9th Ave,10019,Gastropubs,,yelp_2_3954,9Th,,836.0,
Ofrenda,(212) 924-2305,113 7th Ave S,10014,Mexican,,yelp_2_3957,7Th,,113.0,
Pepe Rosso To Go,(212) 677-4555,149 Sullivan St,10012,Italian,,yelp_2_3966,Sullivan,,149.0,
Yakiniku West,(212) 979-9238,218 E 9th St,10003,Japanese,,yelp_2_3970,9Th,E,218.0,
Calle Ocho,(212) 873-5025,Inside the Excelsior Hotel45 W 81st St,10024,Cuban,,yelp_2_3973,Inside The Excelsior Hotel 45 W 81St,,-1.0,
The Stanton Social,(212) 995-0099,99 Stanton St,10002,Tapas/Small Plates,,yelp_2_3981,Stanton,,99.0,
Hillstone Restaurant,(212) 689-1090,378 Park Ave S,10010,American (New),,yelp_2_3988,Park,,378.0,
Amélie,(212) 533-2962,22 W 8th St,10011,French,,yelp_2_3994,8Th,W,22.0,
BCD Tofu House,(212) 967-1900,5W 32nd St,10001,Korean,,yelp_2_4000,32Nd,,5.0,
Baker & Co,(212) 255-1234,259 Bleecker St,10014,"Italian,Italian Restaurants",,yelp_2_4007,Bleecker,,259.0,
ABC Kitchen,(212) 475-5829,35 E 18th St,10003,American (New),,yelp_2_4027,18Th,E,35.0,
The MasalaWala,(212) 358-9300,179 Essex St,10002,Indian,,yelp_2_4029,Essex,,179.0,
Risotteria,(212) 924-6664,270 Bleecker St,10014,Italian,,yelp_2_4034,Bleecker,,270.0,
Sweet Chick,(646) 657-0233,178 Ludlow St,10002,Southern,,yelp_2_4051,Ludlow,,178.0,
Lam Zhou Handmade Noodle,(212) 566-6933,144 E Broadway,10002,Chinese,,yelp_2_4052,Broadway,E,144.0,
