id;cluster_id;title;description;brand;Part Number;Sub-Category;Category;Generation;Capacity;Spindle Speed;Manufacturer;price
7350797;1673477; Lenovo Thinkstation P320 tiny (30C2001XMB), Azerty toetsenbord - Specificaties @NL Tweakers@NL (30C2001XMB);;Lenovo;;Thinkstation P320 tiny;PC's;Lenovo Thinkstation P320 tiny (30C2001XMB/H);;;;
12643449;248916; Supermicro X9SCL+-F - Prijzen @NL Tweakers@NL;;Supermicro;MBD-X9SCL+-F-O;;Motherboards;Supermicro X9SCL+-F;;;;€ 208,05
3411933;6275466; Kanex KU3CGBT - Prijzen @NL Tweakers@NL;;Kanex;KU3CGBT;;Cables;Kanex KU3CGBT;;;;€ 38,98
9958466;14422295; Eaton Battery 68768 - Prijzen @NL Tweakers@NL;;Eaton;;;UPS and power strips;Eaton Battery 68768;;;;€ 289,19
17522461;920788; HP 250 G6 2SX66EA - Prijzen @NL Tweakers@NL;;HP;2SX66EA#ABH;250 G6;Laptops;HP 250 G6 2SX66EA;;;;€ 520,50
16887040;1599174; Philips 55PUS6262 Zwart - Alternatieven @NL Tweakers@NL;;Philips;;6200-serie;Televisions;Philips 6200-serie PUS6262;;;;
10243640;1072598; Fresh 'n Rebel Lace Wireless Sport (Blauw) - Prijzen @NL Tweakers@NL;;Fresh 'n Rebel;3EP200IN;;Headphones;Fresh 'n Rebel Lace Wireless Sport;;;;€ 44,99
7857315;1004911; Nillkin Backcover Samsung Galaxy S6 edge - Super Frosted Shield Red Prijzen @NL Tweakers@NL;;Nillkin;F-HC SAM-S6 Edge-RE;;Smartphone-accessories;Nillkin Backcover Samsung Galaxy S6 edge - Super Frosted Shield;;;;€ 6,95
14496342;2189804; Subpac S2 seatback subwoofer - Prijzen @NL Tweakers@NL;;;;;Wireless speakers;Subpac S2 seatback subwoofer;;;;€ 389,-
17477300;132737; Epson LX-350 EU 220V - Prijzen @NL Tweakers@NL;;Epson;;;Printers;Epson LX-350;;;;€ 302,44
13635748;347250; HP 689373-001 - Reviews @NL Tweakers@NL;;HP;;;Memory internal;HP 689373-001;;;;
4947632;283806; Epson T04834010 - Prijzen @NL Tweakers@NL;;Epson;C13T04834010;;Printer cartridges;Epson T04834010;;;;€ 35,-
5701038;5600181; Hama 1.5m HDMI m/m - Prijzen @NL Tweakers@NL;;Hama;;;Cables;Hama 1.5m HDMI m/m;;;;€ 24,33
6575229;637045; HP 406413-001 - Prijzen @NL Tweakers@NL;;HP;;;Power supplies;HP 406413-001;;;;€ 385,99
9322420;26562; Brother DCP-L2520DW - Prijzen @NL Tweakers@NL;;Brother;DCP-L2520DW;;Printers;Brother DCP-L2520DW;;;;€ 146,94
6361685;344956; Seasonic Prime 750W Titanium - Prijzen @NL Tweakers@NL;;Seasonic;SSR-750TD, SSR-750TD Active PFC;;Power supplies;Seasonic Prime Titanium;;;;€ 277,09
9262978;119055; Icarus New Illumina (+ grijze cover) Zwart - Prijzen @NL Tweakers@NL;;Icarus;E654BK-BUGY;;E-readers;Icarus New Illumina;;;;€ 156,09
4634494;151598; G.Skill Performance F2-6400CL6Q-16GBMQ - Specificaties @NL Tweakers@NL;;G.Skill;F2-6400CL6Q-16GBMQ;Performance;Memory internal;G.Skill Performance F2-6400CL6Q-16GBMQ;;;;
1376451;1699363; Sennheiser Urbanite XL (Blauw) - Prijzen @NL Tweakers@NL;;Sennheiser;;;Headphones;Sennheiser Urbanite XL;;;;€ 154,95
7931031;870414; Digitus 5m Cat6 S-FTP - Prijzen @NL Tweakers@NL;;Digitus;;;Cables;Digitus 5m Cat6 S-FTP;;;;€ 11,85
9357040;70661; Samsung UE32K5500 Zwart - Alternatieven @NL Tweakers@NL;;Samsung;;Series 5;Televisions;Samsung Series 5 K5500;;;;
17118711;16067230; Axis Companion Dome V - Prijzen @NL Tweakers@NL;;Axis;0894-001;;Security cameras;Axis Companion Dome V;;;;€ 263,78
16159631;10087580; Krusell Steel Swivelkit 65mm 58112 - Prijzen @NL Tweakers@NL;;Krusell;;;Smartphone-accessories;Krusell Steel Swivelkit 65mm 58112;;;;€ 17,40
15444679;786872; HP Intel Xeon X5667 - Prijzen @NL Tweakers@NL;;HP;626902-B21;;Processors;HP Intel Xeon X5667;;;;€ 2.185,26
2611712;1569019; Edifier W800BT (Rood) - Reviews @NL Foritain Userreviews Tweakers@NL;;Edifier;W800BT-RED;;Headphones;Edifier W800BT;;;;
16069200;145212; Lenovo 4X90G88513 - Prijzen @NL Tweakers@NL;;Lenovo;4X90G88513;;Cables;Lenovo 4X90G88513;;;;€ 147,84
13542554;5584656; Dolphix Hard Drive Cooler Silver - Prijzen @NL Tweakers@NL;;Dolphix;YPF001;;Overclocking;Dolphix Hard Drive Cooler Silver;;;;€ 10,45
11018052;15299735; Manfrotto Pro Video Head 75mm (MVH502A) - Reviews @NL Tweakers@NL;;Manfrotto;;;Camera-accessories;Manfrotto Pro Video Head 75mm (MVH502A);;;;
14742956;16346447; Nokia Extended Battery Camera Grip PD-95G Lumia 1020 Geel - Specificaties @NL Tweakers@NL;;Nokia;PD-95GYL;;Smartphone-accessories;Nokia Extended Battery Camera Grip PD-95G Lumia 1020;;;;
14847696;15837094; EK Water Blocks EK-RAM Monarch X4 Clean CSQ - Acetal+Nickel Prijzen @NL Tweakers@NL;;EK Water Blocks;;;Water cooling;EK Water Blocks EK-RAM Monarch X4 Clean CSQ - Acetal+Nickel;;;;€ 49,95
17006025;2189804; Subpac S2 seatback subwoofer - Vraag & Aanbod @NL Tweakers@NL;;;;;Wireless speakers;Subpac S2 seatback subwoofer;;;;
3012017;1215480; Seagate Barracuda 7200.12 ST31000524AS, 1TB - Prijzen @NL ST31000524AS Tweakers@NL;;Seagate;ST31000524AS;Barracuda;Internal hard drives;Seagate Barracuda 7200.12;;;;€ 179,95
12747812;1550163; Doro Liberto 820 mini Wit, Zilver - Prijzen @NL Wit Tweakers@NL;;Doro;253-90037;Liberto;Smartphones;Doro Liberto 820 mini;;;;€ 185,81
602741;687658; Apple iPhone 5 64GB Zwart - Prijzen @NL Tweakers@NL;;Apple;;iPhone;Smartphones;Apple iPhone 5;;;;
14168038;13364603; Advanced Cable Technology UTP CAT6A 1m - Specificaties @NL Tweakers@NL;;Advanced Cable Technology;IB3401;;Cables;Advanced Cable Technology UTP CAT6A 1m;;;;
6606242;1812581; HP 756604-B21 960GB - Prijzen @NL Tweakers@NL;;HP;756604-B21;;Solid state drives;HP 3.5 960 GB;;;;€ 3.790,25
12972914;76367; HP AMD Opteron 8439SE Boxed - Prijzen @NL Tweakers@NL;;HP;539847-B21;;Processors;HP AMD Opteron 8439SE;;;;€ 7.925,38
4926023;151613; Epson C13T606600 - Prijzen @NL Tweakers@NL;;Epson;C13T606600;;Printer cartridges;Epson C13T606600;;;;€ 119,79
6348130;954241; BananaGold 1m HDMI 1.4 - Prijzen @NL Tweakers@NL;;BananaGold;5020110 B-I;;Cables;BananaGold 1m HDMI 1.4;;;;
9665923;6312444; Sony 128Gb UHS-I Class10 40MB/s SF128U - Prijzen @NL Tweakers@NL;;Sony;SFG1U;;Memory cards;Sony 128Gb UHS-I Class10 40MB/s SF128U;;;;€ 73,89
16198302;243450; Crucial m4 CT512M4SSD2 512GB - Specificaties @NL Tweakers@NL;;Crucial;;m4;Solid state drives;Crucial m4 SSD;;;;
9585746;15857438; Archos Smart Home Starter Pack - Specificaties @NL Tweakers@NL;;Archos;;;Base stations;Archos Smart Home Starter Pack;;;;
10876226;1363; qMust Elegant flip case Sony Xperia Z5 Compact - Zwart Prijzen @NL Tweakers@NL;;qMust;qM-EGFC-SX-Z5C-BL;;Smartphonehoesjes;qMust Elegant flip case Sony Xperia Z5 Compact - Zwart;;;;
13549972;1369121; Sharkoon 1337 Gaming Mat L - Prijzen @NL Tweakers@NL;;Sharkoon;;;Mousepads;Sharkoon 1337 Gaming Mat;;;;€ 18,93
9761403;485501; Eizo Flexscan EV2780 Zwart - Vraag & Aanbod @NL Tweakers@NL;;Eizo;EV2780-BK;Flexscan;Monitors;Eizo Flexscan EV2780;;;;
16461920;3048486; Microconnect V-UTP615S-SLIM - Reviews @NL Tweakers@NL;;Microconnect;;;Cables;Microconnect V-UTP615S-SLIM;;;;
12596814;1764183; Toshiba 24E1533DG Zwart - Alternatieven @NL Tweakers@NL;;Toshiba;24E1533DG;;Televisions;Toshiba 24E1533DG;;;;
15678279;189237; Antec VP450P - Alternatieven @NL Tweakers@NL;;Antec;0-761345-06450-7, 0761345-06450-7, TN4AF1;;Power supplies;Antec VPxxxP;;;;
16942998;1478415; HP DL380 G7 Intel Xeon E5603 Processor Kit - Prijzen @NL Tweakers@NL;;HP;633444-B21;;Processors;HP DL380 G7 Intel Xeon E5603 Processor Kit;;;;€ 344,37
2126325;1190703; Crucial CT2G4SFS624A - Reviews @NL Tweakers@NL;;Crucial;CT2G4SFS624A;;Memory internal;Crucial CT2G4SFS624A;;;;
384986;749474; G.Skill F3-10666CL9D-8GBSQ - Specificaties @NL Tweakers@NL;;G.Skill;;;Memory internal;G.Skill F3-10666CL9D-8GBSQ;;;;
13020088;873244; Canon iPF-510 - Prijzen @NL Tweakers@NL;;Canon;2158B003;;Printers;Canon iPF-510;;;;€ 1.408,89
13110440;1050184; Nokia Extended Battery Camera Grip PD-95G Lumia 1020 Wit - Prijzen @NL Tweakers@NL;;Nokia;02738F9, 02738G1;;Smartphone-accessories;Nokia Extended Battery Camera Grip PD-95G Lumia 1020;;;;€ 149,95
9801598;11242818; Shadow Tactics: Blades of the Shogun, Xbox One - Prijzen @NL Shogun Tweakers@NL;;;;;Games;Shadow Tactics: Blades of the Shogun;;;;€ 51,98
3013617;1036731; Lowepro ProTactic 350 AW Zwart - Vraag & Aanbod @NL Tweakers@NL;;Lowepro;;;Camera bags;Lowepro ProTactic 350 AW;;;;
279882;491863; Sharp R-242 INW - Prijzen @NL Tweakers@NL;;Sharp;;;Magnetrons;Sharp R-242 INW;;;;€ 81,54
3289613;1396064; Roline UTP Patchkabel Cat. 5e, geel<br />10,0m - Prijzen @NL 5e 0m Tweakers@NL />10;;Roline;21.15.0422;;Cables;Roline UTP Patchkabel Cat. 5e, geel<br />10,0m;;;;€ 17,09
3519526;52528; HP 6G SATA SFF 800GB - Prijzen @NL Tweakers@NL;;HP;691868-B21;;Solid state drives;HP 6G SATA SFF;;;;€ 6.310,85
5085447;1764088; Origin Storage DELL-500SATA/7-S12, 500GB - Prijzen @NL DELL-500SATA/7-S12 Tweakers@NL;;Origin Storage;;;Internal hard drives;Origin Storage 500SATA/7-S12;;;;€ 173,03
5408680;10803051; LogiLink HS0045 (Blauw) - Reviews @NL Tweakers@NL;;LogiLink;;;Headphones;LogiLink HS0045;;;;
14113303;47718; Cisco Catalyst 2960X (24x1000Base-T, 2xSFP+ Uplink, Lan Base version) - Specificaties @NL (24x1000Base-T Tweakers@NL Uplink;;Cisco;;Catalyst;Netwerk switches;Cisco Catalyst 2960X;;;;
9721989;500380; Lenovo ThinkPad P51 20HH0014MB - Prijzen @NL Tweakers@NL;;Lenovo;;ThinkPad P51;Laptops;Lenovo ThinkPad P51 20HH0014MB;;;;€ 2.125,85
15805260;14134769; Makita DP4700 - Prijzen @NL Tweakers@NL;;Makita;DP4700;;Drills;Makita DP4700;;;;€ 233,94
6912346;8876293; Gembird CCC-PSU7 - Prijzen @NL Tweakers@NL;;Gembird;;;Power supplies;Gembird CCC-PSU7;;;;€ 55,23
6098301;91685; HP AMD Opteron 2435 Kit - Prijzen @NL Tweakers@NL;;HP;570113-B21;;Processors;HP AMD Opteron 2435 Kit;;;;€ 1.195,54
9078003;986348; Siemens KG39FPI22 - Prijzen @NL Tweakers@NL;;Siemens;;;Refrigerators;Siemens KG39FPI22;;;;
16495157;228559; Asus Transformer Pad 300T WiFi 32GB Wit - Reviews @NL Tweakers@NL;;Asus;90OK0GB1103000W, 90OK0GB1104570W, TF300T-1A124A;Transformer;Tablets;Asus Transformer Pad 300T;;;;
13097354;105685; Lenovo ThinkVision X24 (60CFGAT1CH) Zwart - Prijzen @NL Tweakers@NL;;Lenovo;60CFGAT1CH;ThinkVision;Monitors;Lenovo ThinkVision X24 (60CFGAT1CH);;;;€ 211,75
7998480;31750; Sony MDR-EX32LP (Wit) - Prijzen @NL Tweakers@NL;;Sony;;;Headphones;Sony MDR-EX32LP;;;;
2738908;2190777; Trust GXT 40 - Prijzen @NL Tweakers@NL;;Trust;;;Gaming headsets;Trust GXT 40;;;;€ 37,58
5702423;670051; Silverstone SST-MR01S monitor stand (Zwart) - Vraag & Aanbod @NL Tweakers@NL;;Silverstone;SST-MR01B;;Computer accessories;Silverstone SST-MR01S monitor stand;;;;
3344838;1376825; Fujitsu S26361-F3697-L616 - Prijzen @NL Tweakers@NL;;Fujitsu;S26361-F3697-L616;;Memory internal;Fujitsu S26361-F3697-L616;;;;€ 307,34
10311466;239188; HP 632633-001 200GB - Prijzen @NL Tweakers@NL;;HP;632633-001;;Solid state drives;HP 632633-001;;;;
15090246;94057; Seagate Expansion Portable 4TB Zwart - Prijzen @NL Tweakers@NL;;Seagate;STEA4000400;Expansion;External hard drives;Seagate Expansion Portable;;;;€ 176,66
13845318;1683639; HP 764925-B21 240GB - Prijzen @NL Tweakers@NL;;HP;;;Solid state drives;HP 764925-B21;;;;€ 1.041,35
1633308;11351061; Supermicro X8DAE (Bulk) - Prijzen @NL Tweakers@NL;;Supermicro;MBD-X8DAE-B;;Motherboards;Supermicro X8DAE;;;;
14627207;12157135; Eye Toy Play 2 platium, PlayStation - Reviews @NL platium Tweakers@NL;;;;;Games;Eye Toy Play 2 platium;;;;
16035864;579833; HP Intel Xeon E5503 - Prijzen @NL Tweakers@NL;;HP;593899-B21;;Processors;HP Intel Xeon E5503;;;;€ 377,34
4285433;104821; Canon EOS 1300D + 18-55mm f/3.5-5.6 DC III Zwart - Prijzen @NL Tweakers@NL;;Canon;1160C031, 1160C031AA;EOS;SLR cameras;Canon EOS 1300D;;;;€ 438,02
5570680;923733; Samsung MC32K7055CT - Prijzen @NL Tweakers@NL;;Samsung;MC32K7055CT, MC32K7055CT/EN;;Magnetrons;Samsung MC32K7055CT;;;;€ 329,-
9900275;196855; HP Xeon X5550 Boxed - Prijzen @NL Tweakers@NL;;HP;495934-B21;;Processors;HP Xeon X5550;;;;€ 1.642,76
2308641;1065915; HP ML350p Gen8 Intel Xeon E5-2650v2 8C 2.6GHz - Prijzen @NL Tweakers@NL;;HP;709490-B21;;Processors;HP ML350p Gen8 Intel Xeon E5-2650v2 8C 2.6GHz;;;;€ 1.885,85
16553449;2989251; Samsung M393A1G40EB1-CRC - Alternatieven @NL Tweakers@NL;;Samsung;;;Memory internal;Samsung M393A1G40EB1-CRC;;;;
8300450;12067398; Equip Cat.5e U/UTP 5.0m - Specificaties @NL Tweakers@NL;;Equip;;;Cables;Equip Cat.5e U/UTP 5.0m;;;;
11557114;1116486; Canon BJI-481bk Inktpatroon, Origineel (Zwart) - Prijzen @NL Tweakers@NL Inktpatroon;;Canon;;;Printer cartridges;Canon BJI-481bk Inktpatroon, Origineel (Zwart);;;;€ 12,45
6726851;538806; Belkin CAT6 Snagless 5m - Prijzen @NL Tweakers@NL;;Belkin;;;Cables;Belkin CAT6 Snagless 5m;;;;€ 24,99
10146020;863754; WD Se, 5TB - Reviews @NL Tweakers@NL Se;;WD;WD5001F9YZ;;Internal hard drives;WD Se;;;;
2537186;1554639; HP BL660c Gen8 Intel Xeon E5-4650 (2.7GHz/8-core/20MB/130W) - Prijzen @NL Tweakers@NL;;HP;679098-B21;;Processors;HP BL660c Gen8 Intel Xeon E5-4650 (2.7GHz/8-core/20MB/130W);;;;€ 11.372
6599321;13463; Crucial m4 CT128M4SSD2 128GB - Reviews @NL Tweakers@NL;;Crucial;;m4;Solid state drives;Crucial m4 SSD;;;;
5544636;1772794; Keysonic KSK-5230 IN (Qwerty US) - Vraag & Aanbod @NL Tweakers@NL;;Keysonic;KSK-5230 IN (US);;Keyboards;Keysonic KSK-5230 IN;;;;
13164101;311762; Patriot Memory Viper USB 3.1 256GB Rood - Prijzen @NL Tweakers@NL;;Patriot Memory;;;Usb-sticks;Patriot Memory Viper USB 3.1;;;;€ 92,21
8136251;870414; Digitus 5m Cat6 S-FTP - Specificaties @NL Tweakers@NL;;Digitus;DK-1644-050/BL;;Cables;Digitus 5m Cat6 S-FTP;;;;
13649271;1801347; Logitech N600 Touch Lapdesk - Reviews @NL Tweakers@NL;;Logitech;;;Docking stations;Logitech N600 Touch Lapdesk;;;;
10766915;503571; Apple iPhone 6s 64GB Zilver - Prijzen @NL Tweakers@NL;;Apple;;iPhone;Smartphones;Apple iPhone 6s;;;;€ 849,-
969691;204848; Canon M5 Zwart - Nieuwsberichten @NL Tweakers@NL;;Canon;1279C002, 1279C002AA, 1279C041, 1279C041AA;;System cameras;Canon EOS M5;;;;
6628127;103640; Samsung Galaxy S6 64GB Goud - Prijzen @NL Tweakers@NL;;Samsung;SM-G920FZDE, SM-G920FZDELUX, SM-G920FZDEPHN;Galaxy S;Smartphones;Samsung Galaxy S6;;;;€ 382,-
10554786;149534; HP 739888-B21 300GB - Prijzen @NL Tweakers@NL;;HP;;;Solid state drives;HP 739888-B21;;;;€ 609,84
16533878;1416905; qMust Huawei Y7 Wallet Case Bloesem - Prijzen @NL Tweakers@NL;;qMust;qM-WC-HUA-Y7-PB;;Smartphonehoesjes;qMust Huawei Y7 Wallet Case;;;;€ 15,41
13420635;14368937; HP Intel Xeon E7530 1.86GHz - Prijzen @NL Tweakers@NL;;HP;589075-B21;;Processors;HP Intel Xeon E7530 1.86GHz;;;;€ 223,79
8485231;99735; Samsung U28E590DS Zilver, Zwart - Reviews @NL Tweakers@NL Zilver;;Samsung;ITSGLU28E590DS, LU28E590DS, LU28E590DS/EN;;Monitors;Samsung U28E590D;;;;
15284877;13700941; Eminent Bluetooth Keyboard speciaal voor tablets - Prijzen @NL Tweakers@NL;;Eminent;EW3143;;Keyboards;Eminent Bluetooth Keyboard speciaal voor tablets;;;;€ 35,95
10313384;1076686; HP BL460c G7 Intel Xeon X5672 Processor Kit Tray - Prijzen @NL Tweakers@NL;;HP;637408-B21;;Processors;HP BL460c G7 Intel Xeon X5672 Processor Kit;;;;€ 2.342,80
17517640;272602; Medieval 2 - Total War, PC (Windows) Specificaties @NL War Tweakers@NL;;Sega;;;Games;Medieval 2 - Total War, PC (Windows);;;;
15667607;342590; Neff S713P60X0E - Prijzen @NL Tweakers@NL;;Neff;;;Dishwashers;Neff S713P60X0E;;;;€ 796,50
15108820;228559; Asus Transformer Pad 300T WiFi 32GB Wit - Specificaties @NL Tweakers@NL;;Asus;90OK0GB1103000W, 90OK0GB1104570W, TF300T-1A124A;Transformer;Tablets;Asus Transformer Pad 300T;;;;
1535510;1449096; HQ Products 7.5m HDMI Ethernet - Prijzen @NL Tweakers@NL;;HQ Products;HQSS5564-7.5;;Cables;HQ Products 7.5m HDMI Ethernet;;;;€ 30,36
12322840;773849; Thrustmaster Y-300P - Prijzen @NL Tweakers@NL;;Thrustmaster;4160596;;Gaming headsets;Thrustmaster Y-300P;;;;€ 77,45
14875422;1646965; Corsair ValueSelect CM3X2GSD1066 - Prijzen @NL Tweakers@NL;;Corsair;;ValueSelect;Memory internal;Corsair ValueSelect CM3X2GSD1066;;;;€ 36,24
13146242;206577; LG 32UD89-W Wit - Prijzen @NL Tweakers@NL;;LG;;;Monitors;LG 32UD89-W;;;;€ 899,-
4733072;691718; qMust ZTE Blade V6 Wallet Case - hoesje met stand Zwart Specificaties @NL Tweakers@NL;;qMust;;;Smartphonehoesjes;qMust ZTE Blade V6 Wallet Case - hoesje met stand - Zwart;;;;
9588570;6684338; JVC GZ-R435 Oranje - Prijzen @NL Tweakers@NL;;JVC;GZ-R435D;;Camcorder's;JVC GZ-R435;;;;€ 329,-
2695340;3262224; HP AMD Opteron 8384 - Prijzen @NL Tweakers@NL;;HP;494267-B21;;Processors;HP AMD Opteron 8384;;;;
5193246;1318322; Patriot Memory Viper USB 3.1 64GB Rood - Prijzen @NL Tweakers@NL;;Patriot Memory;;;Usb-sticks;Patriot Memory Viper USB 3.1;;;;€ 44,56
8563252;1042859; Kingston HyperX Fury HX426C16FB/16 - Prijzen @NL Tweakers@NL;;Kingston;;HyperX Fury;Memory internal;Kingston HyperX Fury HX426C16FB/16;;;;€ 188,-
16166493;2664741; PureLink DVI-D M-M 2m - Prijzen @NL Tweakers@NL;;PureLink;PI4200-020;;Cables;PureLink DVI-D M-M 2m;;;;€ 23,77
3271260;443944; Epson Expression Premium Multipack 33 C13T33374010 - Prijzen @NL Tweakers@NL;;Epson;C13T33374010;Expression Premium;Printer cartridges;Epson Expression Premium Multipack 33 C13T33374010;;;;€ 71,39
5695792;1080475; Canon 500D 77mm Close-up Lens - Prijzen @NL Tweakers@NL;;Canon;;;Camera-accessories;Canon 500D 77mm Close-up Lens;;;;€ 225,06
9217413;791655; Iogear GHDFDVIMW6 - Prijzen @NL Tweakers@NL;;Iogear;GHDFDVIMW6;;Cables;Iogear GHDFDVIMW6;;;;€ 24,90
8999840;6373737; HP StoreVirtual 3200 4-port 1GbE iSCSI SFF Storage - Specificaties @NL Tweakers@NL;;HP;N9X16A;StoreVirtual;Network storage;HP StoreVirtual 3200;;;;
14975315;1497948; Sandisk Extreme Pro USB 3.0 128GB Grijs - Reviews @NL Opinion Userreviews Tweakers@NL;;Sandisk;SDCZ88-128G-G46;Extreme Pro;Usb-sticks;Sandisk Extreme Pro USB 3.0;;;;
289415;509467; Gigabyte Radeon RX VEGA 64 8G - Reviews @NL inaba_nl Userreviews Tweakers@NL;;Gigabyte;;;Video cards;Gigabyte Radeon RX VEGA 64 8G;;;;
8791008;999808; Samsung Toner ML-1710D3, Origineel (Zwart) - Prijzen @NL Tweakers@NL ML-1710D3;;Samsung;ML-1710D3;;Printer cartridges;Samsung Toner ML-1710D3, Origineel (Zwart);;;;€ 86,42
7266394;4822946; Guess 4G Folio TPU Cover voor Apple iPhone 7 Plus (5.5) Zilver - Prijzen @NL Tweakers@NL;;Guess;;;Smartphonehoesjes;Guess 4G Folio TPU Cover voor Apple iPhone 7 Plus (5.5);;;;€ 22,40
3602750;654470; IBM 41Y8236, 1TB - Prijzen @NL 41Y8236 Tweakers@NL;;IBM;;;Internal hard drives;IBM Express 1TB Hot-Swap SATA II;;;;€ 302,75
7300668;5600181; Hama 1.5m HDMI m/m - Prijzen @NL Tweakers@NL;;Hama;;;Cables;Hama 1.5m HDMI m/m;;;;€ 24,33
8023641;8510514; Bandridge SAL3402 - Prijzen @NL Tweakers@NL;;Bandridge;SAL3402;;Cables;Bandridge SAL3402;;;;€ 18,93
7195548;361694; Crucial CT2KIT6472AA667 - Prijzen @NL Tweakers@NL;;Crucial;CT2KIT6472AA667;;Memory internal;Crucial CT2KIT6472AA667;;;;€ 81,74
9417385;263060; Garmin Forerunner 25 Zwart/Paars - Small Alternatieven @NL Tweakers@NL;;Garmin;010-01353-30;Forerunner;Wearables;Garmin Forerunner 25;;;;
6113008;46424; ValueLine VLSP41300W100 - Prijzen @NL Tweakers@NL;;ValueLine;VLSP41300W100;;Cables;ValueLine VLSP41300W100;;;;€ 12,14
15115843;415867; qMust Nokia 3310 (2017) Wallet Case Painted Tree - Prijzen @NL Tweakers@NL;;qMust;qM-WC-NOK-3310-2017-PT;;Smartphonehoesjes;qMust Nokia 3310 (2017) Wallet Hoesje;;;;€ 16,95
5165348;1777162; ValueLine VLCP85221N20 - Prijzen @NL Tweakers@NL;;ValueLine;VLCP85221N20;;Cables;ValueLine VLCP85221N20;;;;€ 17,40
12732975;1398101; Dell 400-22183, 600GB - Prijzen @NL 400-22183 Tweakers@NL;;Dell;400-22183;;Internal hard drives;Dell 400-22183;;;;
3461828;1944; Cisco SFP-H10GB-CU1M=-C - Prijzen @NL Tweakers@NL;;Cisco;;;Cables;Cisco SFP-H10GB-CU1M=-C;;;;€ 96,07
14922314;815134; Bosch WAW32461NL - Specificaties @NL Tweakers@NL;;Bosch;;;Washing machines;Bosch WAW32461NL;;;;
8090495;1803739; Cisco Catalyst 4900 300-Watt DC power supply - Prijzen @NL Tweakers@NL;;Cisco;;;Power supplies;Cisco Catalyst 4900 300-Watt DC power supply;;;;€ 958,32
12908740;538806; Belkin CAT6 Snagless 5m - Prijzen @NL Tweakers@NL;;Belkin;A3L980CP05MRDHS;;Cables;Belkin CAT6 Snagless 5m;;;;€ 30,63
15720221;12933; Corsair Force LE200 (V1) 120GB - Prijzen @NL Tweakers@NL;;Corsair;;Force;Solid state drives;Corsair Force LE200 (V1);;;;€ 82,-
16290849;1637870; Acer Aspire S3-391-53314G25add - Reviews @NL Tweakers@NL;;Acer;NX.M10EH.005;Aspire S3;Laptops;Acer Aspire S3 391;;;;
2968367;629481; HP 536403-001 - Prijzen @NL Tweakers@NL;;HP;536403-001;;Power supplies;HP 536403-001;;;;€ 164,50
3008692;584980; Canon MG2555S - Specificaties @NL Tweakers@NL;;Canon;0727C026;;Printers;Canon MG2555S;;;;
8125631;226003; Kingston ValueRAM KVR13N9K2/16 - Prijzen @NL Tweakers@NL;;Kingston;KVR13N9K2/16;ValueRAM;Memory internal;Kingston ValueRAM KVR13N9K2/16;;;;€ 199,65
10552486;19791; HP 2 x AMD Opteron 6136 Kit - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP 2 x AMD Opteron 6136 Kit;;;;€ 1.835,87
6152912;49597; Davilex Factuur Basic (Retail, NL) - Prijzen @NL (Retail Tweakers@NL;;Davilex;;;Officesoftware en suites;Davilex Factuur Basic (Retail, NL);;;;€ 187,57
14331586;433536; Seagate Enterprise Capacity 3.5 HDD SATA 6Gb/s (2016), 512n, 4TB - Prijzen @NL (2016) 512n Tweakers@NL;;Seagate;;;Internal hard drives;Seagate Enterprise Capacity 3.5 HDD SATA 6Gb/s (2016);;;;€ 195,90
13000994;6130651; Epson TM-U220A, Ethernet, cutter, white - Prijzen @NL cutter Tweakers@NL Ethernet TM-U220A;;Epson;;;Printers;Epson TM-U220A, Ethernet, cutter, white;;;;€ 319,95
17084373;6312444; Sony 128Gb UHS-I Class10 40MB/s SF128U - Specificaties @NL Tweakers@NL;;Sony;SFG1U;;Memory cards;Sony 128Gb UHS-I Class10 40MB/s SF128U;;;;
7158581;15504381; Brodit Passieve Houder Asus MyPal A620/A716 Tilt Swivel (848587) - Prijzen @NL Tweakers@NL;;Brodit;;;Smartphone-accessories;Brodit Passieve Houder Asus MyPal A620/A716 Tilt Swivel (848587);;;;€ 22,40
6058061;96337; Nillkin Qin Slim PU Leather Book Case voor Sony Xperia E4 - Wit Prijzen @NL Tweakers@NL;;Nillkin;XPERIAE4-Qin-White;;Smartphonehoesjes;Nillkin Qin Slim PU Leather Book Case voor Sony Xperia E4;;;;€ 21,40
15888086;6231994; Samsung Galaxy S7 Edge Print TPU Hoesje Dromenvanger Transparant - Prijzen @NL Tweakers@NL;;;;;Smartphonehoesjes;Samsung Galaxy S7 Edge Print TPU Hoesje Dromenvanger;;;;€ 8,95
6277765;792039; Corsair Force LS 120GB - Specificaties @NL Tweakers@NL;;Corsair;CSSD-F120GBLS;Force;Solid state drives;Corsair Force LS;;;;
12863640;4092181; Happy Pinguins, PC - Reviews @NL Tweakers@NL Pinguins;;MSL;;;Games;Happy Pinguins;;;;
10998980;289419; HP 480941-001, 750GB - Prijzen @NL 480941-001 Tweakers@NL;;HP;480941-001;;Internal hard drives;HP 480941-001;;;;€ 269,54
16695717;1547019; Titanfall, PC (Windows) - Video's @NL Titanfall Tweakers@NL;;Electronic Arts;;;Games;Titanfall;;;;
3513926;250898; EyePet, PlayStation Portable - Prijzen @NL EyePet Tweakers@NL;;Sony Computer Entertainment Europe;;;Games;EyePet;;;;€ 13,99
